"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.121380597014926, 'Normal Variance': 1232.2000055566384, 'Normal Steady State Time': 10.0}",0.13999999999999999,0.6625,0.5125
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2389.469415003144, 'd': 1, 'label': 0}","{'Stressed Mean': 1.1218283582089552, 'Stressed Variance': 118.01101606009132, 'Stressed Steady State Time': 10.0}",0.13999999999999999,0.7375,0.5875
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.8726492537313435, 'Normal Variance': 1170.9920280560816, 'Normal Steady State Time': 10.0}",0.13999999999999999,0.7375,0.5875
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2389.469415003144, 'd': 1, 'label': 0}","{'Stressed Mean': 1.3960820895522388, 'Stressed Variance': 176.0849473365449, 'Stressed Steady State Time': 10.0}",0.13999999999999999,0.6125,0.425
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.900746268656716, 'Normal Variance': 1000.762088995322, 'Normal Steady State Time': 10.0}",0.13999999999999999,0.6125,0.425
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2389.469415003144, 'd': 1, 'label': 0}","{'Stressed Mean': 1.23955223880597, 'Stressed Variance': 175.31268935174876, 'Stressed Steady State Time': 10.0}",0.13999999999999999,0.6375,0.4875
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.016380597014925, 'Normal Variance': 1074.8770077954443, 'Normal Steady State Time': 10.0}",0.13999999999999999,0.6375,0.4875
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2473.668316814405, 'd': 1, 'label': 0}","{'Stressed Mean': 1.403134328358209, 'Stressed Variance': 174.59867674314995, 'Stressed Steady State Time': 10.0}",0.14999999999999997,0.55,0.4875
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.106455223880597, 'Normal Variance': 1231.9389284793383, 'Normal Steady State Time': 10.0}",0.14999999999999997,0.55,0.4875
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2473.668316814405, 'd': 1, 'label': 0}","{'Stressed Mean': 1.4047388059701493, 'Stressed Variance': 186.00114918550904, 'Stressed Steady State Time': 10.0}",0.14999999999999997,0.65,0.5375
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.8951119402985075, 'Normal Variance': 1154.152617897917, 'Normal Steady State Time': 10.0}",0.14999999999999997,0.65,0.5375
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2473.668316814405, 'd': 1, 'label': 0}","{'Stressed Mean': 1.4185820895522387, 'Stressed Variance': 165.20568455669417, 'Stressed Steady State Time': 10.0}",0.14999999999999997,0.625,0.5375
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.718171641791045, 'Normal Variance': 968.6687444183004, 'Normal Steady State Time': 10.0}",0.14999999999999997,0.625,0.5375
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2473.668316814405, 'd': 1, 'label': 0}","{'Stressed Mean': 1.2175746268656717, 'Stressed Variance': 153.09620605786367, 'Stressed Steady State Time': 10.0}",0.14999999999999997,0.675,0.4
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.009328358208955, 'Normal Variance': 1074.6875249220318, 'Normal Steady State Time': 10.0}",0.14999999999999997,0.675,0.4
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2473.668316814405, 'd': 1, 'label': 0}","{'Stressed Mean': 1.4159328358208956, 'Stressed Variance': 178.70076853280239, 'Stressed Steady State Time': 10.0}",0.14999999999999997,0.7,0.4
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.008694029850746, 'Normal Variance': 1209.1103348616061, 'Normal Steady State Time': 10.0}",0.14999999999999997,0.7,0.4
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2473.668316814405, 'd': 1, 'label': 0}","{'Stressed Mean': 1.3955970149253731, 'Stressed Variance': 182.6930552405881, 'Stressed Steady State Time': 10.0}",0.14999999999999997,0.7375,0.5
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.792873134328358, 'Normal Variance': 1123.296911894353, 'Normal Steady State Time': 10.0}",0.14999999999999997,0.7375,0.5
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2473.668316814405, 'd': 1, 'label': 0}","{'Stressed Mean': 1.4348134328358209, 'Stressed Variance': 176.28739250250612, 'Stressed Steady State Time': 10.0}",0.14999999999999997,0.7375,0.4875
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.013470149253731, 'Normal Variance': 1076.476124525228, 'Normal Steady State Time': 10.0}",0.14999999999999997,0.7375,0.4875
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2473.668316814405, 'd': 1, 'label': 0}","{'Stressed Mean': 1.1544402985074627, 'Stressed Variance': 134.47334968673425, 'Stressed Steady State Time': 10.0}",0.14999999999999997,0.6875,0.5875
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.071268656716418, 'Normal Variance': 1095.74992077857, 'Normal Steady State Time': 10.0}",0.14999999999999997,0.6875,0.5875
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2473.668316814405, 'd': 1, 'label': 0}","{'Stressed Mean': 1.43, 'Stressed Variance': 174.54390597014924, 'Stressed Steady State Time': 10.0}",0.14999999999999997,0.6375,0.475
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.115597014925373, 'Normal Variance': 1232.8854433002896, 'Normal Steady State Time': 10.0}",0.14999999999999997,0.6375,0.475
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2473.668316814405, 'd': 1, 'label': 0}","{'Stressed Mean': 1.4057089552238806, 'Stressed Variance': 187.94864651230782, 'Stressed Steady State Time': 10.0}",0.14999999999999997,0.625,0.575
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.857761194029851, 'Normal Variance': 1147.3411860325239, 'Normal Steady State Time': 10.0}",0.14999999999999997,0.625,0.575
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2555.1043714281645, 'd': 1, 'label': 0}","{'Stressed Mean': 1.243768656716418, 'Stressed Variance': 147.10755445394295, 'Stressed Steady State Time': 10.0}",0.15999999999999998,0.5375,0.575
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.974925373134329, 'Normal Variance': 1068.3616846959233, 'Normal Steady State Time': 10.0}",0.15999999999999998,0.5375,0.575
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2555.1043714281645, 'd': 1, 'label': 0}","{'Stressed Mean': 1.17705223880597, 'Stressed Variance': 150.144734594286, 'Stressed Steady State Time': 10.0}",0.15999999999999998,0.65,0.5375
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.990485074626866, 'Normal Variance': 1067.1634542423146, 'Normal Steady State Time': 10.0}",0.15999999999999998,0.65,0.5375
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2555.1043714281645, 'd': 1, 'label': 0}","{'Stressed Mean': 1.4607835820895523, 'Stressed Variance': 184.63779043077525, 'Stressed Steady State Time': 10.0}",0.15999999999999998,0.6375,0.4375
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.1183955223880595, 'Normal Variance': 1231.8571392166962, 'Normal Steady State Time': 10.0}",0.15999999999999998,0.6375,0.4375
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2555.1043714281645, 'd': 1, 'label': 0}","{'Stressed Mean': 1.344813432835821, 'Stressed Variance': 189.60979772638672, 'Stressed Steady State Time': 10.0}",0.15999999999999998,0.625,0.6
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.868507462686567, 'Normal Variance': 1165.6434559812874, 'Normal Steady State Time': 10.0}",0.15999999999999998,0.625,0.6
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2555.1043714281645, 'd': 1, 'label': 0}","{'Stressed Mean': 1.2535074626865672, 'Stressed Variance': 147.81080859322788, 'Stressed Steady State Time': 10.0}",0.15999999999999998,0.675,0.4625
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.963507462686567, 'Normal Variance': 1070.935981727556, 'Normal Steady State Time': 10.0}",0.15999999999999998,0.675,0.4625
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2555.1043714281645, 'd': 1, 'label': 0}","{'Stressed Mean': 1.2790671641791045, 'Stressed Variance': 168.96917375668303, 'Stressed Steady State Time': 10.0}",0.15999999999999998,0.6125,0.4625
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.05955223880597, 'Normal Variance': 1096.5070505457786, 'Normal Steady State Time': 10.0}",0.15999999999999998,0.6125,0.4625
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2555.1043714281645, 'd': 1, 'label': 0}","{'Stressed Mean': 1.405410447761194, 'Stressed Variance': 179.9128438613834, 'Stressed Steady State Time': 10.0}",0.15999999999999998,0.5375,0.4125
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.135559701492538, 'Normal Variance': 1252.360839985242, 'Normal Steady State Time': 10.0}",0.15999999999999998,0.5375,0.4125
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2555.1043714281645, 'd': 1, 'label': 0}","{'Stressed Mean': 1.272276119402985, 'Stressed Variance': 176.73672392375806, 'Stressed Steady State Time': 10.0}",0.15999999999999998,0.6875,0.5
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.961902985074627, 'Normal Variance': 1179.9956008562597, 'Normal Steady State Time': 10.0}",0.15999999999999998,0.6875,0.5
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2555.1043714281645, 'd': 1, 'label': 0}","{'Stressed Mean': 1.2407835820895523, 'Stressed Variance': 145.19332923674537, 'Stressed Steady State Time': 10.0}",0.15999999999999998,0.675,0.525
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.76660447761194, 'Normal Variance': 972.3203399629649, 'Normal Steady State Time': 10.0}",0.15999999999999998,0.675,0.525
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2555.1043714281645, 'd': 1, 'label': 0}","{'Stressed Mean': 1.2351119402985076, 'Stressed Variance': 161.76490894269324, 'Stressed Steady State Time': 10.0}",0.15999999999999998,0.65,0.45
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.021529850746268, 'Normal Variance': 1083.2347230326914, 'Normal Steady State Time': 10.0}",0.15999999999999998,0.65,0.45
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2634.032925049927, 'd': 1, 'label': 0}","{'Stressed Mean': 1.598582089552239, 'Stressed Variance': 238.8059532134106, 'Stressed Steady State Time': 10.0}",0.16999999999999998,0.5625,0.525
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.9667537313432835, 'Normal Variance': 1198.907215581143, 'Normal Steady State Time': 10.0}",0.16999999999999998,0.5625,0.525
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2634.032925049927, 'd': 1, 'label': 0}","{'Stressed Mean': 1.384402985074627, 'Stressed Variance': 180.51663733014036, 'Stressed Steady State Time': 10.0}",0.16999999999999998,0.5375,0.4375
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.900783582089552, 'Normal Variance': 1182.7468352068945, 'Normal Steady State Time': 10.0}",0.16999999999999998,0.5375,0.4375
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2634.032925049927, 'd': 1, 'label': 0}","{'Stressed Mean': 1.466231343283582, 'Stressed Variance': 165.4846059464803, 'Stressed Steady State Time': 10.0}",0.16999999999999998,0.6125,0.55
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.738171641791045, 'Normal Variance': 971.7033488959123, 'Normal Steady State Time': 10.0}",0.16999999999999998,0.6125,0.55
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2634.032925049927, 'd': 1, 'label': 0}","{'Stressed Mean': 1.3861194029850745, 'Stressed Variance': 192.41300135887724, 'Stressed Steady State Time': 10.0}",0.16999999999999998,0.6125,0.4625
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.0292164179104475, 'Normal Variance': 1088.2624672964469, 'Normal Steady State Time': 10.0}",0.16999999999999998,0.6125,0.4625
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2634.032925049927, 'd': 1, 'label': 0}","{'Stressed Mean': 1.5913805970149253, 'Stressed Variance': 243.12008242231008, 'Stressed Steady State Time': 10.0}",0.16999999999999998,0.7,0.45
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.166753731343284, 'Normal Variance': 1261.835364834874, 'Normal Steady State Time': 10.0}",0.16999999999999998,0.7,0.45
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2634.032925049927, 'd': 1, 'label': 0}","{'Stressed Mean': 1.4071268656716418, 'Stressed Variance': 186.66868801375588, 'Stressed Steady State Time': 10.0}",0.16999999999999998,0.5,0.5125
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.71134328358209, 'Normal Variance': 1126.0883190911115, 'Normal Steady State Time': 10.0}",0.16999999999999998,0.5,0.5125
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2634.032925049927, 'd': 1, 'label': 0}","{'Stressed Mean': 1.3888432835820896, 'Stressed Variance': 154.46824119932057, 'Stressed Steady State Time': 10.0}",0.16999999999999998,0.65,0.5375
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.157574626865672, 'Normal Variance': 1121.9017000877147, 'Normal Steady State Time': 10.0}",0.16999999999999998,0.65,0.5375
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2634.032925049927, 'd': 1, 'label': 0}","{'Stressed Mean': 1.4355597014925374, 'Stressed Variance': 206.5510713285253, 'Stressed Steady State Time': 10.0}",0.16999999999999998,0.7125,0.4875
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.029888059701492, 'Normal Variance': 1084.9213081964242, 'Normal Steady State Time': 10.0}",0.16999999999999998,0.7125,0.4875
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2634.032925049927, 'd': 1, 'label': 0}","{'Stressed Mean': 1.5617537313432837, 'Stressed Variance': 234.34887304382931, 'Stressed Steady State Time': 10.0}",0.16999999999999998,0.625,0.5375
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.033358208955224, 'Normal Variance': 1209.836946931388, 'Normal Steady State Time': 10.0}",0.16999999999999998,0.625,0.5375
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2634.032925049927, 'd': 1, 'label': 0}","{'Stressed Mean': 1.4430970149253732, 'Stressed Variance': 189.95735906521497, 'Stressed Steady State Time': 10.0}",0.16999999999999998,0.5625,0.575
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.86865671641791, 'Normal Variance': 1157.837898195589, 'Normal Steady State Time': 10.0}",0.16999999999999998,0.5625,0.575
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2710.672258656886, 'd': 1, 'label': 0}","{'Stressed Mean': 1.733134328358209, 'Stressed Variance': 234.73758868344845, 'Stressed Steady State Time': 10.0}",0.17999999999999997,0.6625,0.4875
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.167686567164179, 'Normal Variance': 1118.6673289763867, 'Normal Steady State Time': 10.0}",0.17999999999999997,0.6625,0.4875
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2710.672258656886, 'd': 1, 'label': 0}","{'Stressed Mean': 1.3810820895522389, 'Stressed Variance': 177.80399285893293, 'Stressed Steady State Time': 10.0}",0.17999999999999997,0.55,0.5625
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.969888059701493, 'Normal Variance': 1066.2355484949321, 'Normal Steady State Time': 10.0}",0.17999999999999997,0.55,0.5625
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2710.672258656886, 'd': 1, 'label': 0}","{'Stressed Mean': 1.6261940298507462, 'Stressed Variance': 286.5907914847404, 'Stressed Steady State Time': 10.0}",0.17999999999999997,0.675,0.525
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.201716417910448, 'Normal Variance': 1273.3444597404766, 'Normal Steady State Time': 10.0}",0.17999999999999997,0.675,0.525
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2710.672258656886, 'd': 1, 'label': 0}","{'Stressed Mean': 1.4600373134328357, 'Stressed Variance': 197.95825372995097, 'Stressed Steady State Time': 10.0}",0.17999999999999997,0.625,0.55
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.8191791044776116, 'Normal Variance': 1127.1523038037424, 'Normal Steady State Time': 10.0}",0.17999999999999997,0.625,0.55
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2710.672258656886, 'd': 1, 'label': 0}","{'Stressed Mean': 1.6925746268656716, 'Stressed Variance': 225.18970605786367, 'Stressed Steady State Time': 10.0}",0.17999999999999997,0.6375,0.4
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.833171641791044, 'Normal Variance': 988.5747429257631, 'Normal Steady State Time': 10.0}",0.17999999999999997,0.6375,0.4
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2710.672258656886, 'd': 1, 'label': 0}","{'Stressed Mean': 1.3097388059701494, 'Stressed Variance': 171.67827828998662, 'Stressed Steady State Time': 10.0}",0.17999999999999997,0.575,0.4875
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.0469029850746265, 'Normal Variance': 1083.3058224980507, 'Normal Steady State Time': 10.0}",0.17999999999999997,0.575,0.4875
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2710.672258656886, 'd': 1, 'label': 0}","{'Stressed Mean': 1.7204477611940299, 'Stressed Variance': 294.71894009801736, 'Stressed Steady State Time': 10.0}",0.17999999999999997,0.7,0.4375
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.189962686567164, 'Normal Variance': 1255.4793246254733, 'Normal Steady State Time': 10.0}",0.17999999999999997,0.7,0.4375
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2710.672258656886, 'd': 1, 'label': 0}","{'Stressed Mean': 1.4711567164179105, 'Stressed Variance': 193.56155612469368, 'Stressed Steady State Time': 10.0}",0.17999999999999997,0.5875,0.5
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.9354477611940295, 'Normal Variance': 1184.7927733069725, 'Normal Steady State Time': 10.0}",0.17999999999999997,0.5875,0.5
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2710.672258656886, 'd': 1, 'label': 0}","{'Stressed Mean': 1.7075, 'Stressed Variance': 226.1613467350746, 'Stressed Steady State Time': 10.0}",0.17999999999999997,0.6625,0.4875
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.191940298507463, 'Normal Variance': 1133.0288305636, 'Normal Steady State Time': 10.0}",0.17999999999999997,0.6625,0.4875
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2710.672258656886, 'd': 1, 'label': 0}","{'Stressed Mean': 1.4204477611940298, 'Stressed Variance': 178.6141938293607, 'Stressed Steady State Time': 10.0}",0.17999999999999997,0.6375,0.425
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.9976119402985075, 'Normal Variance': 1073.2823823568722, 'Normal Steady State Time': 10.0}",0.17999999999999997,0.6375,0.425
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2785.2107096990308, 'd': 1, 'label': 0}","{'Stressed Mean': 1.5730970149253731, 'Stressed Variance': 216.8970448861105, 'Stressed Steady State Time': 10.0}",0.18999999999999995,0.675,0.4375
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.131865671641791, 'Normal Variance': 1254.0596263700156, 'Normal Steady State Time': 10.0}",0.18999999999999995,0.675,0.4375
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2785.2107096990308, 'd': 1, 'label': 0}","{'Stressed Mean': 1.3894402985074628, 'Stressed Variance': 209.07770192554023, 'Stressed Steady State Time': 10.0}",0.18999999999999995,0.7,0.4875
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.77, 'Normal Variance': 1129.6140402985075, 'Normal Steady State Time': 10.0}",0.18999999999999995,0.7,0.4875
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2785.2107096990308, 'd': 1, 'label': 0}","{'Stressed Mean': 1.41705223880597, 'Stressed Variance': 182.82998534055469, 'Stressed Steady State Time': 10.0}",0.18999999999999995,0.675,0.525
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.8057835820895525, 'Normal Variance': 978.433436699432, 'Normal Steady State Time': 10.0}",0.18999999999999995,0.675,0.525
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2785.2107096990308, 'd': 1, 'label': 0}","{'Stressed Mean': 1.4923507462686567, 'Stressed Variance': 207.3126280560815, 'Stressed Steady State Time': 10.0}",0.18999999999999995,0.6625,0.6
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.994589552238806, 'Normal Variance': 1074.9870975927267, 'Normal Steady State Time': 10.0}",0.18999999999999995,0.6625,0.6
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2785.2107096990308, 'd': 1, 'label': 0}","{'Stressed Mean': 1.5382462686567164, 'Stressed Variance': 210.78294020800845, 'Stressed Steady State Time': 10.0}",0.18999999999999995,0.625,0.475
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.168097014925373, 'Normal Variance': 1254.084541901036, 'Normal Steady State Time': 10.0}",0.18999999999999995,0.625,0.475
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2785.2107096990308, 'd': 1, 'label': 0}","{'Stressed Mean': 1.390820895522388, 'Stressed Variance': 203.87651275896638, 'Stressed Steady State Time': 10.0}",0.18999999999999995,0.65,0.55
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 4.817388059701493, 'Normal Variance': 1137.5509812374694, 'Normal Steady State Time': 10.0}",0.18999999999999995,0.65,0.55
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2785.2107096990308, 'd': 1, 'label': 0}","{'Stressed Mean': 1.3515671641791045, 'Stressed Variance': 165.3118482902651, 'Stressed Steady State Time': 10.0}",0.18999999999999995,0.6375,0.55
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.016455223880597, 'Normal Variance': 1078.4751396733684, 'Normal Steady State Time': 10.0}",0.18999999999999995,0.6375,0.55
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2785.2107096990308, 'd': 1, 'label': 0}","{'Stressed Mean': 1.5455597014925373, 'Stressed Variance': 220.17031237330139, 'Stressed Steady State Time': 10.0}",0.18999999999999995,0.5875,0.4875
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.015261194029851, 'Normal Variance': 1078.485625304912, 'Normal Steady State Time': 10.0}",0.18999999999999995,0.5875,0.4875
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2785.2107096990308, 'd': 1, 'label': 0}","{'Stressed Mean': 1.5376492537313433, 'Stressed Variance': 213.27507507100694, 'Stressed Steady State Time': 10.0}",0.18999999999999995,0.6375,0.6
"{'sigma_u': 9.0, 'sigma_b': 0.02, 'rho': 2326.2660501299033, 'd': 1, 'label': 1}","{'Normal Mean': 5.137201492537313, 'Normal Variance': 1239.6141235116395, 'Normal Steady State Time': 10.0}",0.18999999999999995,0.6375,0.6
"{'sigma_u': 18.0, 'sigma_b': 0.01, 'rho': 2785.2107096990308, 'd': 1, 'label': 0}","{'Stressed Mean': 1.473134328358209, 'Stressed Variance': 228.7053976386723, 'Stressed Steady State Time': 10.0}",0.18999999999999995,0.5875,0.5625
