epoch,train_loss,val_loss,lr,eval_epoch,eval/svm_train_cv,eval/svm_test_acc,eval/knn_test_acc
44,4.589186146145775,4.567825141389287,0.0009602524267262203,,,,
45,4.576411088307698,4.551160425292455,0.0009567727288213005,,,,
46,4.570128804161435,4.550086244549035,0.0009531538935183251,,,,
47,4.562756776809692,4.536404356971524,0.0009493970231495835,,,,
48,4.557629267374675,4.540214318958367,0.0009455032620941839,,,,
49,4.549382595788865,4.545988592314294,0.0009414737964294635,,,,
50,4.538183734530494,4.516953211101447,0.0009373098535696979,,,,
51,4.538441782905942,4.503295728962254,0.0009330127018922195,,,,
52,4.526278064364479,4.51175855762951,0.0009285836503510562,,,,
53,4.521429731732323,4.515871466647688,0.0009240240480782129,,,,
54,4.520553112030029,4.500942440313747,0.0009193352839727121,,,,
55,4.517829826899937,4.492331074113976,0.0009145187862775209,,,,
56,4.506563322884696,4.478689928786863,0.0009095760221444959,,,,
57,4.49380137806847,4.490741210279655,0.0009045084971874737,,,,
58,4.488989285060337,4.487893558325703,0.0008993177550236464,,,,
59,4.482384715761457,4.499486167598849,0.0008940053768033609,,,,
60,4.486216772170294,4.468825190851992,0.0008885729807284854,,,,
61,4.486539023263114,4.475059734408663,0.000883022221559489,,,,
62,4.482088395527431,4.482690470702515,0.000877354790111386,,,,
63,4.4735061781747,4.471976174415725,0.0008715724127386971,,,,
64,4.469143617720831,4.456154884474762,0.0008656768508095852,,,,
65,4.467287801560902,4.4819668545206515,0.0008596699001693256,,,,
66,4.452132940292358,4.459540505514536,0.0008535533905932737,,,,
67,4.451110101881481,4.444069080172277,0.0008473291852294987,,,,
68,4.453312919253395,4.454049839958407,0.0008409991800312493,,,,
69,4.4445022855486185,4.428168614705403,0.0008345653031794292,,,,
70,4.446721349443708,4.465764877046571,0.0008280295144952537,,,,
71,4.4287126404898505,4.441462407979554,0.0008213938048432696,,,,
72,4.440520138967605,4.432164882134439,0.0008146601955249188,,,,
73,4.422696794782366,4.448670106982082,0.0008078307376628291,,,,
74,4.426927248636882,4.4219260371195155,0.0008009075115760243,,,,
75,4.422457853953044,4.418311291563272,0.0007938926261462366,,,,
76,4.424775350661505,4.426255916320688,0.0007867882181755231,,,,
77,4.41626272882734,4.400910829018594,0.0007795964517353734,,,,
78,4.408946491423107,4.418384523421808,0.0007723195175075137,,,,
79,4.417562178203037,4.413836273109123,0.0007649596321166025,,,,
80,4.40059324673244,4.403107492705625,0.0007575190374550272,,,,
81,4.398964859190441,4.410302430171947,0.00075,,,,
82,4.402328048433576,4.4063149403573085,0.0007424048101231686,,,,
83,4.395678940273466,4.410257126129263,0.0007347357813929454,,,,
84,4.3874322800409224,4.399746495967909,0.0007269952498697733,,,,
85,4.384363038199289,4.407277174677884,0.0007191855733945387,,,,
86,4.388591448465983,4.423104875345962,0.0007113091308703497,,,,
87,4.382579281216576,4.3978336845161285,0.0007033683215379002,,,,
88,4.381385973521641,4.408701545933945,0.0006953655642446368,,,,
89,4.371236131304786,4.375591959988406,0.0006873032967079561,,,,
90,4.364209810892741,4.384252186954711,0.0006791839747726501,,,,
91,4.3597510996319,4.406858614441223,0.0006710100716628344,,,,
92,4.352223180589222,4.370448470742419,0.0006627840772285784,,,,
93,4.356321925208682,4.368854511924848,0.0006545084971874737,,,,
94,4.350059588750203,4.378322169607746,0.0006461858523613684,,,,
95,4.357807329722813,4.37640545571264,0.0006378186779084996,,,,
96,4.3483511833917525,4.396990711882037,0.0006294095225512603,,,,
97,4.35140906061445,4.361735655807672,0.0006209609477998338,,,,
98,4.338448501768566,4.351185655744294,0.0006124755271719325,,,,
99,4.347181638081868,4.37623172603571,0.0006039558454088796,,,,
100,4.341172604333787,4.374177057284286,0.0005954044976882724,,,,
101,4.334963582810902,4.375218893576621,0.0005868240888334653,,,,
102,4.339249951498849,4.356882290885276,0.0005782172325201155,,,,
103,4.334352515992665,4.362918988637994,0.0005695865504800327,,,,
104,4.329112711406889,4.368910962224132,0.0005609346717025737,,,,
105,4.335986455281575,4.360300585799914,0.0005522642316338268,,,,
106,4.323601904369536,4.340544816447357,0.0005435778713738292,,,,
107,4.323049431755429,4.355244236664316,0.0005348782368720626,,,,
108,4.321370601654053,4.332429466688796,0.000526167978121472,,,,
109,4.31031474613008,4.361427191304108,0.0005174497483512506,,,,
110,4.316482646124704,4.3445634626314344,0.0005087262032186418,,,,
111,4.31801818666004,4.3347953506574015,0.0005,,,,
112,4.304780926023211,4.363632543104555,0.0004912737967813582,,,,
113,4.317581971486409,4.356947684764361,0.0004825502516487497,,,,
114,4.308068536576771,4.328617239349398,0.0004738320218785281,,,,
115,4.302884465172177,4.339398244452652,0.00046512176312793734,,,,
116,4.3012251399812245,4.320791258546206,0.00045642212862617086,,,,
117,4.295839252926054,4.331740689954547,0.00044773576836617336,,,,
118,4.290869281405494,4.332559167649342,0.00043906532829742634,,,,
119,4.305259795415969,4.344658524706787,0.0004304134495199674,,,,
120,4.295084158579509,4.343873833506892,0.0004217827674798845,,,,
121,4.285131590706961,4.331890303003048,0.00041317591116653486,,,,
122,4.291943731762114,4.327048165565033,0.0004045955023117276,,,,
123,4.279972292128063,4.354846120758137,0.0003960441545911204,,,,
124,4.290917192186628,4.321375408884604,0.0003875244728280676,,,,
125,4.280407814752488,4.303844335327389,0.0003790390522001662,,,,
126,4.273848113559541,4.33054700308919,0.0003705904774487396,,,,
127,4.283816780362811,4.310259210073108,0.00036218132209150044,,,,
128,4.27409899802435,4.306876224423558,0.00035381414763863166,,,,
129,4.274204390389579,4.302090049166033,0.00034549150281252633,,,,
130,4.268574839546567,4.3140279344203725,0.00033721592277142175,,,,
131,4.269405478522891,4.327054065359379,0.0003289899283371657,,,,
132,4.271814323606945,4.29232020307916,0.00032081602522734986,,,,
133,4.271298703693208,4.306885045910985,0.00031269670329204396,,,,
134,4.26579779670352,4.306410702245093,0.0003046344357553632,,,,
135,4.272523085276286,4.315874455980447,0.0002966316784621,,,,
136,4.26176320938837,4.300726880285141,0.0002886908691296504,,,,
137,4.256394454411098,4.309083112782861,0.00028081442660546124,,,,
138,4.257409379595802,4.313749967940097,0.00027300475013022663,,,,
139,4.256753478731428,4.312852586732176,0.00026526421860705474,,,,
140,4.247767073767526,4.288761843391523,0.0002575951898768315,,,,
141,4.25717442376273,4.308755826248105,0.0002500000000000001,,,,
142,4.250803743089948,4.2953182332272535,0.00024248096254497287,,,,
143,4.251346622194562,4.312239934718697,0.0002350403678833976,,,,
144,4.240561314991543,4.297235675665357,0.00022768048249248646,,,,
145,4.25326224735805,4.299862041834401,0.00022040354826462666,,,,
146,4.244178147543044,4.296599509212121,0.00021321178182447708,,,,
147,4.2486797741481235,4.312789572275525,0.00020610737385376348,,,,
148,4.241465330123901,4.290974212620411,0.00019909248842397582,,,,
149,4.249387116659255,4.295261487599803,0.00019216926233717085,,,,
150,4.242444390342349,4.3038008248141635,0.00018533980447508135,,,,
151,4.247883433387393,4.2825355186322005,0.0001786061951567303,,,,
152,4.241518417994182,4.284159503649963,0.00017197048550474643,,,,
153,4.2409927277337935,4.298263429216531,0.00016543469682057105,,,,
154,4.2377508992240545,4.299007085094191,0.00015900081996875082,,,,
155,4.235635405495053,4.29194674882979,0.00015267081477050133,,,,
156,4.239303656986782,4.284069261591016,0.00014644660940672628,,,,
157,4.239170903251285,4.28344248496897,0.00014033009983067452,,,,
158,4.234303247360956,4.296228568762008,0.00013432314919041476,,,,
159,4.238289163226173,4.299105617651553,0.00012842758726130281,,,,
160,4.235705954687936,4.291226478029125,0.000122645209888614,,,,
161,4.231645856584821,4.300283944443824,0.00011697777844051105,,,,
162,4.238289742242722,4.294416239334331,0.00011142701927151455,,,,
163,4.2227910586765836,4.304137448031067,0.00010599462319663906,,,,
164,4.222907054991949,4.276585250497491,0.00010068224497635369,,,,
165,4.235475767226446,4.295291810632379,9.549150281252633e-05,,,,
166,4.231669732502529,4.297446842825375,9.042397785550405e-05,,,,
167,4.2257241408030195,4.2842873732248945,8.548121372247918e-05,,,,
168,4.232259455181303,4.290508440992434,8.066471602728804e-05,,,,
169,4.221913814544678,4.2930536854279655,7.597595192178702e-05,,,,
170,4.219438666389102,4.293095362549951,7.14163496489439e-05,,,,
171,4.225087960561116,4.291064875860445,6.698729810778065e-05,,,,
172,4.217282806124006,4.280943401980475,6.269014643030213e-05,,,,
173,4.229142018726894,4.292017581961759,5.852620357053651e-05,,,,
174,4.224361362911406,4.281001348475427,5.449673790581611e-05,,,,
175,4.227399712517148,4.285475739670602,5.060297685041659e-05,,,,
176,4.222673983800979,4.293186027294203,4.684610648167503e-05,,,,
177,4.226475465865362,4.287620216263331,4.322727117869951e-05,,,,
178,4.231363182976132,4.278164096685865,3.974757327377981e-05,,,,
179,4.219543366205125,4.288198800242411,3.6408072716606344e-05,,,,
180,4.215135665166946,4.283954601057195,3.3209786751399184e-05,,,,
181,4.214692308789208,4.287750378266745,3.0153689607045842e-05,,,,
182,4.2266389301845,4.281590954613109,2.724071220034158e-05,,,,
183,4.219475666681926,4.2870631345815085,2.4471741852423235e-05,,,,
184,4.221056552160354,4.290941015528329,2.1847622018482283e-05,,,,
185,4.223066295896258,4.282902482180189,1.9369152030840554e-05,,,,
186,4.223088383674622,4.284756246049321,1.70370868554659e-05,,,,
187,4.224477790650868,4.2925315788240965,1.4852136862001764e-05,,,,
188,4.221401714143299,4.2821130531944815,1.2814967607382432e-05,,,,
189,4.2148004940577914,4.285411140018708,1.0926199633097156e-05,,,,
190,4.211632989701771,4.277201373995792,9.186408276168012e-06,,,,
191,4.221118529637654,4.293259294251162,7.59612349389599e-06,,,,
192,4.214450552349999,4.275941961069839,6.15582970243117e-06,,,,
193,4.215319934345427,4.286489354072434,4.865965629214819e-06,,,,
194,4.224607138406663,4.286122523898457,3.7269241793390084e-06,,,,
195,4.221545298894246,4.270972884415828,2.739052315863355e-06,,,,
196,4.217747847239177,4.276953685421548,1.9026509541272275e-06,,,,
197,4.216509296780541,4.291962823907911,1.2179748700879012e-06,,,,
198,4.218944038663592,4.279382025531163,6.852326227130834e-07,,,,
199,4.218966018585932,4.284715692829008,3.0458649045211895e-07,,,,
200,4.217710506348383,4.280318556774553,7.615242180436521e-08,,,,
