label,time_0.0,time_1.0,time_2.0,time_3.0,time_4.0,time_5.0,time_6.0,time_7.0,time_8.0,time_9.0,time_10.0,time_11.0,time_12.0,time_13.0,time_14.0,time_15.0,time_16.0,time_17.0,time_18.0,time_19.0,time_20.0,time_21.0,time_22.0,time_23.0,time_24.0,time_25.0,time_26.0,time_27.0,time_28.0,time_29.0,time_30.0,time_31.0,time_32.0,time_33.0,time_34.0,time_35.0,time_36.0,time_37.0,time_38.0,time_39.0,time_40.0,time_41.0,time_42.0,time_43.0,time_44.0,time_45.0,time_46.0,time_47.0,time_48.0,time_49.0,time_50.0,time_51.0,time_52.0,time_53.0,time_54.0,time_55.0,time_56.0,time_57.0,time_58.0,time_59.0,time_60.0,time_61.0,time_62.0,time_63.0,time_64.0,time_65.0,time_66.0,time_67.0,time_68.0,time_69.0,time_70.0,time_71.0,time_72.0,time_73.0,time_74.0,time_75.0,time_76.0,time_77.0,time_78.0,time_79.0,time_80.0,time_81.0,time_82.0,time_83.0,time_84.0,time_85.0,time_86.0,time_87.0,time_88.0,time_89.0,time_90.0,time_91.0,time_92.0,time_93.0,time_94.0,time_95.0,time_96.0,time_97.0,time_98.0,time_99.0,time_100.0,time_101.0,time_102.0,time_103.0,time_104.0,time_105.0,time_106.0,time_107.0,time_108.0,time_109.0,time_110.0,time_111.0,time_112.0,time_113.0,time_114.0,time_115.0,time_116.0,time_117.0,time_118.0,time_119.0,time_120.0,time_121.0,time_122.0,time_123.0,time_124.0,time_125.0,time_126.0,time_127.0,time_128.0,time_129.0,time_130.0,time_131.0,time_132.0,time_133.0,time_134.0,time_135.0,time_136.0,time_137.0,time_138.0,time_139.0,time_140.0,time_141.0,time_142.0,time_143.0,time_144.0,time_145.0,time_146.0,time_147.0,time_148.0,time_149.0,time_150.0,time_151.0,time_152.0,time_153.0,time_154.0,time_155.0,time_156.0
0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,35,28,15,59,24,10,4,2,11,4,2,1,0,0,43,19,12,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,66,31,13,6,4,2,1,0,0,0,0,66,37,19,8,4,2,1,210,109,52,26,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,2,2,1,0,0,6,2,2,1
0,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,27,13,5,2,1,1,0,0,0,0,0,0,0,0,0,0
0,0,44,21,12,6,2,0,0,0,0,0,74,33,13,7,3,2,1,1,0,0,0,0,0,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,52,24,15,5,154,75,43,13,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,25,14,5,4,2,2,0,0,0,93,40,130,59,33,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,80,36,15,8,3,0,0,0,0,0,0,0,222,121,58,24,11,6,5,104,55,281,137,67,31,29,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,7,5,4,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,51,25,8,4,2,1,1,0,0,0,0,113,51,21,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,90,42,19,9,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,118,55,26,11,7,4,1,1,1,1,1,1,0,0,0,3,2,1,1,1,57,22,12,3,3,2,2,1,1,0,0,0,33,15,6,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,5,2,2,1,1,1,1,1,0,0,58,32,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,105,53,30,15,5,4,1,0,0,0,0,0,0,0,0,0,0,194,97,55,95,43,27,13,7,2,0,0,0,0,0,0,40,19,6,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,15,7,5,3,1,0,41,21,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,181,90,96,44,18,9,5,1,1,0,0,0,0,0,0,0,203,171,75,38,19,11,8,4,2
0,0,10,6,4,1,1,1,1,0,0,0,0,0,0,0,109,56,27,15,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,94,41,14,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,23,12,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,10,5,98,45,22,8,5,0,0,0,0,0,0,0,0
0,0,24,205,93,43,27,14,10,6,2,1,68,30,16,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,53,27,15,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,84,32,19,9,5,2,0,114,54,24,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,26,12,34,16,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,77,33,20,11,13,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,75,33,13,56,25,13
0,0,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,116,56,27,11,7,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,79,39,19,9,5,2,2,2,1,0,0,0,0,0,0,0,0,0,0,49,26,13,9,4,3,1,0,0,10,6,3,1,0,0,0,60,28,15,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,23,10,3,12,7,1,1,0,0,0,0,0,0,0,0,0,132,61,26,8,7,4,4,3,0,0,0,0,0,0,0,104,50,26,25,9,1,1,1,0,0,0,13,5,4,2,1,0
0,0,35,22,11,340,158,73,32,17,6,2,0,52,35,17,8,3,2,2,2,1,0,0,271,123,54,25,15,7,3,1,0,0,0,0,0,0,0,0,0,25,8,3,2,2,82,100,52,28,12,7,3,1,0,0,0,0,0,12,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,27,12,5,2,1,0,0,0,0,32,13,7,4,2,1,0,0,126,62,33,14,7,1,1,0,0
0,0,296,160,75,34,15,6,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,46,22,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,5,1,0,0,0,0,92,45,22,12,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,89,43,19,7,4,2,2,0,0,0,0,0,0,0,0,0,303,145,74,37,17,8,4,0,0,0,0,0,0,0,178
0,0,100,59,33,18,7,3,3,1,0,0,0,0,0,153,70,27,4,2,1,62,28,13,7,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,105,46,25,13,10,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,113,57,34,13,7,167,84,45,23,10,4,2,0,366,188,95,43,26,14,7,1,0,0,0,0,0,0,0,0,0,0,0,38,18,8,3,0,0,0,20,10,5,3,2,0,0,0,6,2,2,1,91
0,0,29,15,11,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,28,27,13,6,5,4,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,1,0,0,0,0,0,0,0,0,10,7,2,1,0,98,44,22,10,4,2,2,1,1,0,0,0,0,0,52,20,7,4,2,0,0,0,0,0,20,10,7,5,4,0,0,0,0,0,0,0,119,53,22,19,7,4,2,1,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,80,40,16,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,341,176,86,36,23,13,4,2,1,0,0,0,0,8,4,3,0,0,0,0,0,49,169,83,40,19,8,3,2,2,2,1,1,0,0,0,0,0,0,0,186,377,208,109,51,21,11,6,23,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,3,2,2,0,0,3,0,0,0
0,0,99,38,26,10,57,25,14,3,2,0,0,0,0,0,77,38,22,13,5,2,2,2,37,12,7,3,2,1,1,1,1,0,0,0,0,0,0,0,0,265,139,58,34,18,10,51,26,14,8,6,3,1,1,71,34,17,6,398,195,103,56,24,11,3,2,0,0,0,0,26,12,9,7,3,1,1,0,0,0,0,0,0,0,0,0,58,28,16,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,45,26,9,4,3,1,0,0
0,0,2,0,0,0,5,1,0,0,0,0,0,0,52,25,13,8,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,77,35,83,79,44,20,10,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,77,34,21,6,3,0,0,0,0,0,0,0,0,22,30,17,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,30,13,6,4,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,94,39,18,8,5,1,1,0,29,16,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,16,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,102,43,17,8,4,1,1,60,31,14,7,2,2,1,130,58,27,187,81,40,23,12,6,6,5,4,0,0,0,0,0,0
0,0,45,16,7,3,70,38,22,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12,8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,21,10,5,3,1,0,0,0,0,0,0,27,8,4,2,0,0,0,0,0,0,0,0,0,0,34,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,36,15,8,3,1,0,0,0,102,40,16,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,28,12,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,138,59,28,15,7,4,3,2,1,1,1,0,20,10,4,4,2,2,1,0,0,0,261,128,58,25,13,6,2,24,9,6,5,2,0,0,0,0,0,0,0,0,0,7
0,0,51,25,11,5,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,20,10,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,73,38,16,5,1,1,1,1,1,0,0,35,15,8,3,1,71,36,17,6,1,1,1,0,0,160,68,276,128,74,32,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,164,82,35,19,10,4,1,0,0,0,0,0,0,78,41,134,51,23,11,6,3,2,1,1,0,0,0,0,0,25,11,22,10,100,52,19,13,6,1,0,293,147,71,33,17,13,507,245,123,56,20,6,4,2,0,0,0,4,2,1,58,80,32,15,7,4,3,0,13,210,98,44,21,12,5,0,0,0,0,0,0,0,14,9,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,28,43,24,11,4,3,1,0,0,0,0,0,0,0,0,0,0,84,33,18,12,5,4,2,0,0,0,0,0,0,0,0
0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,28,11,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,50,24,8,3,0,0,0,0,0,0,0,0,0,0,46,25,12,9,5,2,1,0,10,3,0,0,0,0,0,0,0,8,4,1,0,0,0,0,0,0,0,0,0,0,0,10,6,2,2,2,2,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,53,19,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,7,4,4,2,2,0,0,0,0,0,0,0,0,37,17,9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,14,7,3,1,1,1,0,7,5,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,51,21,14,8,43,22,10,5,1,1,1,0,0,0,0,0,0,0,0,27,14,7,2,2,2,62,31
0,0,30,13,6,5,2,1,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,3,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,82,35,16,10,5,3,2,1,50,29,12,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,57,26,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,95,37,14,6,1,0,0,0,0,127,53,22,54,28,17,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,31,15,8,29,12,4,33,29,16,10,6,2,0,0,0,66,34,13,9,5,3,111,58,25,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,127,57,34,24,13,4,2,1,0,0,0,0,0,0,0,302,137,67,33,14,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,35,19,10,5,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,126,57,264,131,58,26,10,9,5,2,1,1,110,58,30,12,4,236,115,61,25,12,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,104,43,19,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,66,33,11,4,2,0,226,114,57,27,10,5,1,0,0,0,0,0,154,69,33,18,13,3,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,44,21,11,5,3,3,2,2,1,0,0,0,0,0,52,21,7,1,1,0,0,0,0,0,0,121,137,49,19,158,374,189,98,43,21,14,6,3,2,2,1,0,0,221,108,38,21,7,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,53,77,38,22,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,69,34,11,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,73,30,16,10,4,1,0,0,181,91,45,20,14,9,5,0,0,0,0,0,0,417,207,98,46,24,13,8,4,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9,59,31,19,11,5,2,1,1,1,1,1,1,0,0,0,0,0,10,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,26,14,8,3,2,12,6,231,111,58,25,9,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,61,26,17,9,3,2,2,0,0,0,0,0,0,142,70,37,39,14,10,4,2,1,0,0,0,0,0,207,176,181,93,50,22,12,48,23,15,8,4,2
0,0,34,12,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,40,19,10,3,2,1,36,14,8,2,2,1,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,111,53,22,11,5,2,0,0,14,7,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,130,57,31,17,11,89,46,19,8,4,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,4,2,0,77
0,0,176,82,45,24,12,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,30,14,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,86,43,15,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,7,1,1,1,0,0,0,0,0,0,0,18,62,28,16,7,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,31,13,5,3,19,10,2,0,0,0,0,0,0,0,0
0,0,54,25,13,5,2,0,18,61,29,9,3,1,0,0,0,5,2,2,1,1,0,50,143,229,102,47,26,15,7,3,2,1,0,0,0,0,0,0,0,64,29,15,9,5,3,0,0,0,0,0,0,0,0,0,0,80,52,32,13,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,30,89,35,17,8,4,0,0
0,0,238,119,54,21,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,23,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,33,15,6,2,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,97,38,19,11,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,101,44,21,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,130,72,137
0,0,182,89,43,75,37,20,10,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,1,1,0,0,0,0,0,0,0,0,0,17,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,50,23,10,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,76,31,11,8,4,2,1,14,8,8,3,1,0,58,31,20,12,7,3,1,1,0,0,0,0,0,138,61,24,14,9,4,3,2
0,0,80,46,25,11,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,69,34,20,10,7,2,6,2,2,1,1,0,0,0,190,92,45,24,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,98,41,17,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,8,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
0,0,77,35,16,9,2,34,16,10,7,2,1,0,0,0,0,0,0,0,0,44,21,12,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,8,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,55,25,11,4,3,2,2,1,0,0,0,0,0,67,37,24,13,7,6,1,0,0,0,0,0,0
0,0,76,38,20,14,11,5,3,0,0,0,0,0,0,0,0,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,8,4,3,1,0,0,0,97,48,18,9,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,113,55,17,9,4,1,26,15,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,2,0,0,0,0,0,0,0,0,0,63,36,18,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,43
0,0,19,11,5,1,0,0,0,0,0,0,0,0,0,0,17,8,4,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103,51,26,11,316,159,77,37,19,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,25,12,9,7,5,3,7,5,73,37,19,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,7,4,2,1,0,0,0,0,0,0,0,0,151,80,40,23,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,129,59,30,18,7,2,1,0,0,0,0,4,1,1,1,1,0,16,9,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,22,10,58,26,12,4,91,31,16,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,28,13,7,28,10,7,37,14,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,187,88,45,24,12,9,5,2,0,0,62,32,17,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,16,5,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,130,67,27,12,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,151,61,32,14,4,2,2,2,0,0,0,0,0,0,0,42,17,8,258,120,92,38,17,7,96,164,76,33,11,5,18,70,38,13,7,3,2,1,1,1,0,0,0,0,20,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,68,32,11,7,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,2,0,0,0,0,42,22,12,7,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,97,56,27,12,8,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,2,1,1,1,1,89,273,132,69,34,19,12,5,3,1,0,0,0,0,0,0,0,0,0,0,0,60,21,29,14,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,51,25,6,3,1,0,0,0,0,66,33,16,8,5,403,186,91,52,25,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,101,53,20,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,271,135,62,30,17,11,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107,51,22,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,86,37,18,13,5,1,1,0,352,294,161,69,36,20,11,4,3,1,0,0,0,0,0,0,0,53,22,14,7,3,0,0,0
