Parameter Sets,Stats,Variance Ratio,SVM (rbf) Accuracy,SVM (linear) Accuracy,Random Forest Accuracy,Logistic Regression Accuracy,MLP Accuracy,Random Classifier Accuracy
"[{'sigma_u': 18.0, 'sigma_b': 0.038032014328510944, 'rho': 4742.854758762085, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.290559701492537, 'Stressed Variance': 2500.229791477779, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.079999999999999,0.7,0.575,0.7,0.575,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.038032014328510944, 'rho': 4742.854758762085, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.290559701492537, 'Stressed Variance': 2500.229791477779, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.079999999999999,0.7,0.575,0.7,0.575,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.038032014328510944, 'rho': 4742.854758762085, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.290559701492537, 'Stressed Variance': 2500.229791477779, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.079999999999999,0.7,0.575,0.7,0.575,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.038032014328510944, 'rho': 4742.854758762085, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.290559701492537, 'Stressed Variance': 2500.229791477779, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.079999999999999,0.7,0.575,0.7,0.575,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.038032014328510944, 'rho': 4742.854758762085, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.290559701492537, 'Stressed Variance': 2500.229791477779, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.079999999999999,0.7,0.575,0.7,0.575,0.6375,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03784967700628691, 'rho': 4765.654849314401, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.826791044776119, 'Stressed Variance': 2493.2511180608153, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.089999999999999,0.6,0.475,0.5625,0.475,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03784967700628691, 'rho': 4765.654849314401, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.826791044776119, 'Stressed Variance': 2493.2511180608153, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.089999999999999,0.6,0.475,0.5625,0.475,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03784967700628691, 'rho': 4765.654849314401, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.826791044776119, 'Stressed Variance': 2493.2511180608153, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.089999999999999,0.6,0.475,0.5625,0.475,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03784967700628691, 'rho': 4765.654849314401, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.826791044776119, 'Stressed Variance': 2493.2511180608153, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.089999999999999,0.6,0.475,0.5625,0.475,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03784967700628691, 'rho': 4765.654849314401, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.826791044776119, 'Stressed Variance': 2493.2511180608153, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.089999999999999,0.6,0.475,0.5625,0.475,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03784967700628691, 'rho': 4765.654849314401, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.826791044776119, 'Stressed Variance': 2493.2511180608153, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.089999999999999,0.6,0.475,0.5625,0.475,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03784967700628691, 'rho': 4765.654849314401, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.826791044776119, 'Stressed Variance': 2493.2511180608153, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.089999999999999,0.6,0.475,0.5625,0.475,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03784967700628691, 'rho': 4765.654849314401, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.826791044776119, 'Stressed Variance': 2493.2511180608153, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.089999999999999,0.6,0.475,0.5625,0.475,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03784967700628691, 'rho': 4765.654849314401, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.826791044776119, 'Stressed Variance': 2493.2511180608153, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.089999999999999,0.6,0.475,0.5625,0.475,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03784967700628691, 'rho': 4765.654849314401, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 9.826791044776119, 'Stressed Variance': 2493.2511180608153, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.089999999999999,0.6,0.475,0.5625,0.475,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037669079712484003, 'rho': 4788.454939004972, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.54884328358209, 'Stressed Variance': 2592.904853139619, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.099999999999999,0.7,0.55,0.65,0.525,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037669079712484003, 'rho': 4788.454939004972, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.54884328358209, 'Stressed Variance': 2592.904853139619, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.099999999999999,0.7,0.55,0.65,0.525,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037669079712484003, 'rho': 4788.454939004972, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.54884328358209, 'Stressed Variance': 2592.904853139619, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.099999999999999,0.7,0.55,0.65,0.525,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037669079712484003, 'rho': 4788.454939004972, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.54884328358209, 'Stressed Variance': 2592.904853139619, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.099999999999999,0.7,0.55,0.65,0.525,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037669079712484003, 'rho': 4788.454939004972, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.54884328358209, 'Stressed Variance': 2592.904853139619, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.099999999999999,0.7,0.55,0.65,0.525,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037669079712484003, 'rho': 4788.454939004972, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.54884328358209, 'Stressed Variance': 2592.904853139619, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.099999999999999,0.7,0.55,0.65,0.525,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037669079712484003, 'rho': 4788.454939004972, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.54884328358209, 'Stressed Variance': 2592.904853139619, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.099999999999999,0.7,0.55,0.65,0.525,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037669079712484003, 'rho': 4788.454939004972, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.54884328358209, 'Stressed Variance': 2592.904853139619, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.099999999999999,0.7,0.55,0.65,0.525,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037669079712484003, 'rho': 4788.454939004972, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.54884328358209, 'Stressed Variance': 2592.904853139619, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.099999999999999,0.7,0.55,0.65,0.525,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037669079712484003, 'rho': 4788.454939004972, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.54884328358209, 'Stressed Variance': 2592.904853139619, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.099999999999999,0.7,0.55,0.65,0.525,0.55,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03749019765788813, 'rho': 4811.2550278493345, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.878358208955223, 'Stressed Variance': 2714.6569196925825, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.109999999999999,0.625,0.6,0.7375,0.6125,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03749019765788813, 'rho': 4811.2550278493345, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.878358208955223, 'Stressed Variance': 2714.6569196925825, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.109999999999999,0.625,0.6,0.7375,0.6125,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03749019765788813, 'rho': 4811.2550278493345, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.878358208955223, 'Stressed Variance': 2714.6569196925825, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.109999999999999,0.625,0.6,0.7375,0.6125,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03749019765788813, 'rho': 4811.2550278493345, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.878358208955223, 'Stressed Variance': 2714.6569196925825, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.109999999999999,0.625,0.6,0.7375,0.6125,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03749019765788813, 'rho': 4811.2550278493345, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.878358208955223, 'Stressed Variance': 2714.6569196925825, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.109999999999999,0.625,0.6,0.7375,0.6125,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03749019765788813, 'rho': 4811.2550278493345, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.878358208955223, 'Stressed Variance': 2714.6569196925825, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.109999999999999,0.625,0.6,0.7375,0.6125,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03749019765788813, 'rho': 4811.2550278493345, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.878358208955223, 'Stressed Variance': 2714.6569196925825, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.109999999999999,0.625,0.6,0.7375,0.6125,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03749019765788813, 'rho': 4811.2550278493345, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.878358208955223, 'Stressed Variance': 2714.6569196925825, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.109999999999999,0.625,0.6,0.7375,0.6125,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03749019765788813, 'rho': 4811.2550278493345, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.878358208955223, 'Stressed Variance': 2714.6569196925825, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.109999999999999,0.625,0.6,0.7375,0.6125,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03749019765788813, 'rho': 4811.2550278493345, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.878358208955223, 'Stressed Variance': 2714.6569196925825, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.109999999999999,0.625,0.6,0.7375,0.6125,0.6,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037313006521938294, 'rho': 4834.055115852662, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.24865671641791, 'Stressed Variance': 2637.1781698373798, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.119999999999999,0.625,0.4875,0.6875,0.475,0.6625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037313006521938294, 'rho': 4834.055115852662, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.24865671641791, 'Stressed Variance': 2637.1781698373798, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.119999999999999,0.625,0.4875,0.6875,0.475,0.6625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037313006521938294, 'rho': 4834.055115852662, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.24865671641791, 'Stressed Variance': 2637.1781698373798, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.119999999999999,0.625,0.4875,0.6875,0.475,0.6625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037313006521938294, 'rho': 4834.055115852662, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.24865671641791, 'Stressed Variance': 2637.1781698373798, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.119999999999999,0.625,0.4875,0.6875,0.475,0.6625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037313006521938294, 'rho': 4834.055115852662, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.24865671641791, 'Stressed Variance': 2637.1781698373798, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.119999999999999,0.625,0.4875,0.6875,0.475,0.6625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037313006521938294, 'rho': 4834.055115852662, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.24865671641791, 'Stressed Variance': 2637.1781698373798, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.119999999999999,0.625,0.4875,0.6875,0.475,0.6625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037313006521938294, 'rho': 4834.055115852662, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.24865671641791, 'Stressed Variance': 2637.1781698373798, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.119999999999999,0.625,0.4875,0.6875,0.475,0.6625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037313006521938294, 'rho': 4834.055115852662, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.24865671641791, 'Stressed Variance': 2637.1781698373798, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.119999999999999,0.625,0.4875,0.6875,0.475,0.6625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037313006521938294, 'rho': 4834.055115852662, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.24865671641791, 'Stressed Variance': 2637.1781698373798, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.119999999999999,0.625,0.4875,0.6875,0.475,0.6625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.037313006521938294, 'rho': 4834.055115852662, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.24865671641791, 'Stressed Variance': 2637.1781698373798, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.119999999999999,0.625,0.4875,0.6875,0.475,0.6625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03713748244170493, 'rho': 4856.855203029647, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.763134328358209, 'Stressed Variance': 2885.476282713299, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.129999999999999,0.675,0.5875,0.6,0.5625,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03713748244170493, 'rho': 4856.855203029647, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.763134328358209, 'Stressed Variance': 2885.476282713299, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.129999999999999,0.675,0.5875,0.6,0.5625,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03713748244170493, 'rho': 4856.855203029647, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.763134328358209, 'Stressed Variance': 2885.476282713299, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.129999999999999,0.675,0.5875,0.6,0.5625,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03713748244170493, 'rho': 4856.855203029647, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.763134328358209, 'Stressed Variance': 2885.476282713299, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.129999999999999,0.675,0.5875,0.6,0.5625,0.5625,0.45
"[{'sigma_u': 18.0, 'sigma_b': 0.03713748244170493, 'rho': 4856.855203029647, 'd': 1.0, 'label': 0}, {'sigma_u': 9.0, 'sigma_b': 0.07506675039929178, 'rho': 1208.9329432964666, 'd': 1.0, 'label': 1}]","({'Stressed Mean': 10.763134328358209, 'Stressed Variance': 2885.476282713299, 'Stressed Steady State Time': 10.0}, {'Normal Mean': 10.080559701492538, 'Normal Variance': 1186.9092937165851, 'Normal Steady State Time': 10.0})",2.129999999999999,0.675,0.5875,0.6,0.5625,0.5625,0.45
