class_name,label,tf,x,y,representation,method,TF & Condition,TF
Cup9,2,Cup9,1.2894792879427668,-2.0683690994804818,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-0.46707224006218406,-2.231964902897615,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-4.900542899904852,0.4123637833249365,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,0.036973436339581,-2.0699547038205526,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-1.3514152843731133,-0.08997386824774377,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-2.939804100417312,-1.429992267938489,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-4.367386447496136,-0.3238787015870125,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-1.6612549425561363,-3.0576793986866635,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,0.012765495101462966,-2.159979476099776,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-0.29985930852881554,-1.7067023558828274,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-2.6619143919174846,0.048405294406095735,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-2.8361164633139366,-1.4085069262621226,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-1.126846798028682,-1.370972763935244,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-0.23083956574131387,-2.6507745241572485,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-1.8434287442688073,-1.2090110132120584,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-3.0901951781050405,-0.3881809571652845,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,0.47385184326298563,-2.454749155407686,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-2.2831889380999337,-0.7944159706133694,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,0.671760686109861,-3.646967490980407,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-1.7367342826426477,-2.422174659504032,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-1.4734329997024544,-0.7798224026891477,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-2.747919948516187,-1.6597848163549986,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-2.799356656501265,-0.3144833726880668,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,2.1071833633815933,-2.72315538506723,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,0.07960854292512216,-2.7278024065243938,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-2.0646588013696583,-1.1263354292503138,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-2.135307236308334,-2.4246743113646376,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-2.484737643267468,-2.7629869597076264,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-0.11622685232615175,-1.5265147828747556,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-1.5973414234222212,-1.2085666086440867,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-0.12331694555385772,-2.758389124008478,catch22,PCA,Cup9,Cup9
Cup9,2,Cup9,-1.3292042577702439,-1.1851458688676586,catch22,PCA,Cup9,Cup9
Cin5,1,Cin5,4.073074847890227,1.2521684320879216,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,2.703928041640606,1.1886187963003214,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-0.9599819742662831,1.7818088703534058,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,6.508795886858452,2.909843664023128,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-3.1924336719310222,1.2931835831442366,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-3.074284035730354,1.0518839384005982,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-2.9372214549666573,-0.8342077603956394,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-2.8561731561759447,-0.4598718151040058,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-3.873579798601937,1.702308830807411,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,4.522680777145112,1.7290233984386474,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-0.7822206900791467,0.9576435926048491,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-4.019020626710626,-0.1097809212442156,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,1.88818045061112,0.17329345492199624,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-2.7683726743642287,1.3679109218603063,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-3.3494270388878733,0.6162708934722247,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-1.0173542055738893,-0.873583237379214,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,3.0527482007546145,0.8362716557769576,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-3.8164803537305154,-0.6562269890650061,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-1.3495878855457917,-1.934317632612734,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-1.0723643619937346,-1.6912126834342343,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-3.1724540995667345,-0.6737965339032312,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,2.267556542524444,-1.0073059975956253,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-1.2708580187131275,-0.7256197229971073,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-0.9379638779876729,-1.1763350795614231,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-3.0412281134741823,-0.8737511158104265,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-3.245446483104749,-0.4376888593810535,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-0.48846775651117497,-3.1311168885848346,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-0.22271134680559043,-2.341826520153264,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-4.122927049194448,-0.21055138271740695,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-1.247230024494495,-2.185185000502318,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-2.605207761502533,-1.1218455478730922,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-1.4832717543265315,-1.648672882518802,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-2.7758548204824516,-0.7031945156941277,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-4.145207217674601,-0.9705788961826612,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,0.5431231748770075,-1.834812061519625,catch22,PCA,Cin5,Cin5
Cbf1,0,Cbf1,2.971176919623137,1.1222368091328703,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,4.525989887418223,1.6096655383308958,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-3.772053337304818,-0.6402462079645024,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-1.1678924567306024,1.1861529796960466,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-1.7933932310112073,-1.5819414840749146,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,0.07344268491526658,2.203859980044995,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,3.861311099173161,1.9453231714881105,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,3.4322831413567347,2.00927147830329,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,5.08080426991669,2.5188803282719032,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-1.4223068740247446,0.471920246663525,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-4.156172922085081,1.2310739213861523,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-1.3828809486943179,0.3459357400539288,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,1.293027883929672,0.8950078945317406,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-1.5158010523366803,0.42482962525364637,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,4.667479449095558,1.2024096443619836,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-4.403361537962497,0.5518626544970406,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,0.69949020912472,-1.3733887834320488,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-1.733789178666837,2.1736022395789716,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,1.4605901712019909,1.9798822041064497,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-5.484044497473818,0.6536693575807446,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,0.23168381775366229,1.949785663285613,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,5.545730116611257,1.9991258028964127,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-2.4876021720199653,1.6145561573659664,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-1.6574440206321857,0.9999849573538605,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-1.5233611401645912,0.4677337673160564,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-2.890309718548257,1.790091797867719,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-2.493995053987097,-0.7645206600846147,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-2.407625629163122,-2.043865200309498,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-0.01437219010159847,-2.328895982118496,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-3.8426460474083823,-0.6784508401208326,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-5.13855653258668,1.7781134872700926,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-0.7316987536563461,-1.383299298465983,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,0.20200498908350728,-2.9838412172411406,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-0.835121818493864,-0.2709580214532589,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-0.2782884654020397,-2.845337246223391,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,2.187538712586295,-3.0796182589825403,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-0.0027058883567249066,-1.4302696707945466,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-0.28015847881338796,-3.708281636306701,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,1.2558980544965341,-2.794180539138957,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-0.7871359815103183,-1.439034677565594,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,0.36883941784977337,-2.7269432549076393,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-1.4923852370067705,-0.9519167575965252,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,1.0046074915904366,-3.1287097499759335,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,0.14001507192461302,-0.6843805841627686,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-1.1936586003232568,-2.09439422032382,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-2.817737297153654,-0.7212304810903115,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-3.6876045616049735,0.32179981315979445,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,1.6356414141856817,-2.4232158089267317,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-0.8643294176078319,-2.5894379506393053,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,0.7689399601689504,-2.978067397920716,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-1.9949776622775057,-2.6511141087201975,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-0.04659528324441692,-2.4618298405166503,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,1.8084863008959096,-3.382001447069893,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-3.8766638917216505,-0.6843178898077809,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-4.183738932667901,-1.3937648079978704,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-0.7805325029707715,-2.7982906833698844,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-1.2777520577859722,-1.609346312451398,catch22,PCA,Cbf1,Cbf1
Cbf1,0,Cbf1,-0.4186667270552695,-2.7296175959386018,catch22,PCA,Cbf1,Cbf1
Opi1,4,Opi1,-2.3423327410339705,0.7385016134527781,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-0.4611516142115898,-0.23262109675019124,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,1.459170995459391,-1.9783031125532031,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,1.5444367669348975,-1.9798916703349436,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-1.4799076155536381,1.6105060872185557,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-0.21681097426596252,-1.3088825740489707,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-1.637828119769358,-1.4234235869969805,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,3.306520954157622,-3.0561647905229634,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-0.6511752270641895,-0.8593442077183275,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-0.5880825438313482,-0.4317906459163435,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-1.3025421226739418,0.976820830030794,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-0.27836040650259375,-1.5097681448797313,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,0.3194893851516757,1.7233048383547065,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-1.7137141865462866,0.38687950383978276,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-1.0877158195578716,1.4667622486300458,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-3.1850898414972413,0.6023252139542216,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,1.5119285676570011,-0.4029139267193249,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-0.4662868795407509,0.23664724424634473,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,0.6651622771165163,-2.007223425556211,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,1.371370876673188,0.765108503162913,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,1.1262829637363359,1.4502286442838137,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-2.231639784794837,0.3914173242757393,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-0.7176560160196787,-0.6494067514433153,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-0.4492259192648779,-0.20303462872964745,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-1.5318913019759388,-1.1286950705615455,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-1.1072909824125519,-0.6242680889580589,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-2.8836246886678585,-0.2310953164408214,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-0.22925910819848375,-0.44683605559237843,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-1.747051042981683,-0.7219848000228984,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-1.109621775155487,-0.4647546862128709,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-2.270857847918412,0.337815221597487,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-0.47295844995701924,-0.18788040001564213,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-1.3505754167456767,-0.7421132731842903,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-0.3065867137222386,-0.43558292052871317,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-0.9362414986181968,0.757706298593903,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,1.4209380196089678,-0.2679756799317963,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-0.894291775211699,-1.9370727547314532,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-2.3780775076085505,-0.31517224578929903,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-0.08814476140955356,-0.2600214729936186,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-3.8210925666293454,-0.3875367975221661,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,1.933922372046602,-1.367157137789921,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,1.1272050556776463,-0.9208825938311964,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,1.9125621556671866,-1.061623510340148,catch22,PCA,Opi1,Opi1
Opi1,4,Opi1,-0.24725784168884316,-0.7120506674602846,catch22,PCA,Opi1,Opi1
Cin5,1,Cin5,0.982753324460583,0.5816702220709958,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,5.415252207078159,1.9402708833882611,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,0.7953120499501475,1.0180586964128273,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-2.3497751040437818,2.448716643016568,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,4.124374474038493,1.6242316743910619,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,5.672945951880109,2.710634420510112,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-0.7305971361201969,2.2473529094511187,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,0.45856006902269125,-0.14203311084612824,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,5.321027696962707,0.9433973524625066,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-4.464659428432125,1.5004712042002384,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,0.4771512816911928,1.9856870576174992,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,2.4219053680584692,1.2767019848159655,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,2.694941147947711,1.7461968251576279,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,4.170600411932355,2.0439326958273476,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,2.1203098005410523,0.8080341428505928,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,3.238126690314262,1.5280801923935337,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-0.012028734970543452,1.4576678468332158,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-0.6277791121699987,1.1422718821439728,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,1.8848049008827927,1.3911213985134514,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,5.221560198409331,1.468474393561463,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,4.050726988425109,1.9536803643435232,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,0.2372009690676512,1.7069122983504958,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,0.7318716667981171,1.418836605839014,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,4.148922342443852,0.9516478394262502,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,1.6958642694921182,0.9722545963332379,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,2.1536204967225827,1.5275990038841596,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,3.007403543424355,2.296157449770714,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-4.11258822938099,2.603901872117731,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,1.8076134248335691,1.7682668694840014,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,3.571535531956429,2.2565467110678945,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,2.2346511705921284,1.352564614612774,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,1.0107780178452574,1.3945534669946225,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,0.8715392240392275,1.0082762065356115,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,3.9117361824573247,1.1445847485798428,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,3.5281032497183658,0.9080516517341071,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,4.078982001995914,2.1390586004104337,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,1.6420451061964283,1.6228200979984861,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,4.786833781959247,1.8542942632946036,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,1.0243545648449606,1.6118779588684617,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,6.7156298803961905,1.639772412352363,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,1.4386975820242542,1.4603732222207106,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,5.780449842176863,2.1255347666551754,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,1.6128063094687093,1.9734887437020363,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,1.1376384550930454,0.6318796975651219,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,2.5504225616927583,1.8599249919303635,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,1.0454111212334216,1.365859684843465,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,1.9553325431440969,0.892264107776709,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,-0.18069054178221278,1.3690471504904476,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,3.40313483775993,1.9725143586225418,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,1.4952678877737122,0.0927575420695637,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,4.573496590504282,1.0942739820834164,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,4.284161280354739,2.05337572040824,catch22,PCA,Cin5,Cin5
Cin5,1,Cin5,1.3964071895675565,1.6419372360703988,catch22,PCA,Cin5,Cin5
Spt15,8,Spt15,3.274803496380595,2.235667027052178,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,2.630863292245481,-0.6690172647744085,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,3.0575378288499557,1.269425982080593,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,6.242900010417497,2.5807745956228785,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,2.9610247094457014,0.4800495227898675,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,4.224552309159111,0.9792222346561271,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,2.4278511921900607,0.40022037529171495,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,3.739603586677512,2.2280466188849304,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,3.138890544105313,0.8006832517317976,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,4.1800238956517335,-0.6962050692395668,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,4.477712642474014,0.40628799936640475,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,5.269961531930964,1.9712571605703317,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,3.766558127179682,1.9719386296457937,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,-2.696517299786908,0.8562303874741879,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,-3.0951191834736536,2.2785950078056008,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,-0.29355096413865545,0.3624915827363886,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,-1.212635500099826,-0.718810255514613,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,4.7956941911647215,1.4595982042573823,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,6.6066189701164655,2.895706183856698,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,2.888306939610985,1.5902480176976013,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,1.941908839494975,-2.0113394456403486,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,4.413697897004572,1.056704373848825,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,-1.7475020973057507,-1.338322380226498,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,1.8722602321703299,2.047512868054396,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,5.235363240888834,1.3351685102950568,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,-2.3501308613529046,0.6228584367673247,catch22,PCA,Spt15,Spt15
Spt15,8,Spt15,4.365577832522094,2.3508900552254466,catch22,PCA,Spt15,Spt15
Yox1,11,Yox1,-0.11470878211184492,-2.6758047896492716,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,-0.39997944929550777,-2.5414951192734967,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,-2.5343302740668894,-0.18604024851149054,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,0.48116052672623527,0.16548069376611413,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,1.2156582335042194,1.0681627229329105,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,-1.9765076694460941,1.0430268780428564,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,0.6676767549185642,0.9209171574106134,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,-0.6656028264527959,-2.0724806396973716,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,2.046442113513894,1.7351778964858127,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,0.9903695023325064,0.857001331324153,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,0.9548313125973747,1.1380866802436351,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,4.734319527745371,1.5421157985584302,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,1.7599450920015682,-1.4874320843922848,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,-5.318016824349381,0.9034594156685642,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,-3.2288206172242053,1.2327305500523762,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,2.2436889092635424,0.9972308025661438,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,0.34127818691370304,2.042242269477913,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,0.3343628081857584,-0.35999205644597015,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,2.575951620049775,-0.5795706906088994,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,0.7154339035186472,-0.06552577810726225,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,5.911773390183171,1.8277294851965369,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,-2.9550561066763055,1.1005091393153152,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,1.7535444708963461,1.7974020299760827,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,1.975993925325356,1.3356159950944893,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,-1.5869306221166253,1.3943096668028825,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,-0.3125887352235036,0.15237536542927752,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,2.947384028901643,1.9128231956115065,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,0.519006983128149,1.5815809849209375,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,-0.7090219222007929,1.5578776224865283,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,3.704688138698174,-0.4010740685088499,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,-3.529641925167493,0.4467638985406003,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,0.3231557328888567,1.5581095500686888,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,3.718751287382685,-0.16071026927302304,catch22,PCA,Yox1,Yox1
Yox1,11,Yox1,0.10609332224720873,2.1860396695759707,catch22,PCA,Yox1,Yox1
