timestamp,trial_id,experiment,best_val_acc,best_epoch,final_train_loss,final_val_loss,experiment_name,nhead,num_layers,d_model,batch_size,use_conv1d,lr,dropout,patience,epochs
2026-02-03 12:52:58,13,T_ac-Variation,0.49666666666666665,1,0.6923978098233541,0.6944506072998047,T_ac-Variation,2,3,16,64,False,0.00011828572937002129,0.3671402307149802,15,100
2026-02-03 12:58:16,14,T_ac-Variation,0.49666666666666665,1,0.6922694072723389,0.6947998213768005,T_ac-Variation,8,1,128,128,False,0.0013113276154658377,0.489484115561994,15,100
2026-02-03 13:13:24,15,T_ac-Variation,0.6166666666666667,40,0.4063358918825785,1.0285346448421477,T_ac-Variation,2,3,64,64,False,0.003520769695781546,0.21369983233685041,15,100
2026-02-03 13:25:52,16,T_ac-Variation,0.5866666666666667,19,0.6185203684171041,0.6908776505788168,T_ac-Variation,2,4,64,128,False,0.003329440082786683,0.20934207532789073,15,100
2026-02-03 13:57:17,17,T_ac-Variation,0.735,33,0.4385937754313151,0.592630082766215,T_ac-Variation,8,2,128,128,False,0.004520077626731477,0.07047891470496548,15,100
2026-02-03 14:07:46,18,T_ac-Variation,0.5033333333333333,1,0.6968541218439738,0.6943935338656108,T_ac-Variation,8,2,128,128,True,0.009755721658018,0.07458376612127743,15,100
2026-02-03 14:36:38,19,T_ac-Variation,0.625,29,0.5175693945884705,0.7223427772521973,T_ac-Variation,8,2,128,128,False,0.005001471748820673,0.12498365798717226,15,100
2026-02-03 15:08:46,20,T_ac-Variation,0.6083333333333333,34,0.4646958518822988,0.798312250773112,T_ac-Variation,8,2,128,128,False,0.001746865321478748,0.05460702801449697,15,100
2026-02-03 15:45:27,21,T_ac-Variation,0.7316666666666667,41,0.3886949427127838,0.7957368477185567,T_ac-Variation,8,2,128,128,False,0.004892552287147639,0.15905360603398835,15,100
2026-02-03 16:23:28,22,T_ac-Variation,0.6516666666666666,43,0.3721613738536835,0.8728833834330241,T_ac-Variation,8,2,128,128,False,0.009498040112473271,0.15910251473822226,15,100
2026-02-03 17:03:26,23,T_ac-Variation,0.6666666666666666,46,0.48866855732599895,0.7173852666219076,T_ac-Variation,8,2,128,128,False,0.008650104217710633,0.16217849687330496,15,100
2026-02-03 17:34:10,24,T_ac-Variation,0.57,32,0.6449688550631205,0.7948508556683859,T_ac-Variation,8,2,128,128,False,0.004211384764246601,0.27341249129020156,15,100
2026-02-03 17:48:41,26,T_ac-Variation,0.5883333333333334,7,0.6944862612088522,0.6981492932637533,T_ac-Variation,8,2,128,32,True,0.0048773291623553875,0.05026998060097565,15,100
2026-02-03 18:37:50,27,T_ac-Variation,0.67,60,0.48077976950009665,0.6947684041659037,T_ac-Variation,8,2,128,128,False,0.007584744647096902,0.12562879439638514,15,100
2026-02-03 19:35:23,28,T_ac-Variation,0.8016666666666666,73,0.0016845174713040858,2.1984913889567057,T_ac-Variation,8,2,128,128,False,0.003351118469080589,0.0005002042927204631,15,100
2026-02-03 20:04:13,29,T_ac-Variation,0.7466666666666667,29,0.19172413229942323,0.9140758800506592,T_ac-Variation,8,2,128,128,False,0.002893789562375387,0.02233652581226201,15,100
2026-02-03 20:09:33,30,T_ac-Variation,0.5033333333333333,1,0.6923918906847636,0.6944499588012696,T_ac-Variation,4,2,16,32,False,0.0028738327016034036,0.022620266344029194,15,100
2026-02-03 20:37:43,31,T_ac-Variation,0.72,28,0.3259681958357493,0.706267663637797,T_ac-Variation,8,2,128,128,False,0.004170668462527752,0.010116905955361131,15,100
2026-02-03 21:27:31,32,T_ac-Variation,0.6683333333333333,61,0.40644607893625895,0.7397379239400228,T_ac-Variation,8,2,128,128,False,0.0018136563012328016,0.0527943610961225,15,100
2026-02-03 21:50:30,33,T_ac-Variation,0.57,20,0.6117784875233968,0.7364010206858317,T_ac-Variation,8,2,128,128,False,0.0011733908339064162,0.10280570353924079,15,100
2026-02-03 23:31:21,34,T_ac-Variation,0.6566666666666666,62,0.5205357014338176,0.6618728121121724,T_ac-Variation,8,4,128,128,True,0.0053719127217468216,0.05336727603594843,15,100
2026-02-04 00:10:01,35,T_ac-Variation,0.7716666666666666,44,0.3619531140327454,0.5728831764062245,T_ac-Variation,8,2,128,128,False,0.003426709022893632,0.11580825576947426,15,100
2026-02-04 00:15:44,36,T_ac-Variation,0.5033333333333333,3,0.6925894575119018,0.6944485171635946,T_ac-Variation,4,2,32,128,True,0.002032352902492035,0.039470345209326366,15,100
2026-02-04 00:36:45,37,T_ac-Variation,0.5616666666666666,17,0.6322656462987264,0.7127165762583415,T_ac-Variation,8,2,128,32,False,0.0008900734345664169,0.07730655231758266,15,100
2026-02-04 01:29:44,38,T_ac-Variation,0.57,26,0.6257209951082865,0.7160528000195822,T_ac-Variation,8,4,32,128,False,0.0030480858822222335,0.008032495101006835,15,100
2026-02-04 01:35:38,39,T_ac-Variation,0.49666666666666665,1,0.6927272488276164,0.6958470352490743,T_ac-Variation,4,2,128,64,True,0.001446159892255688,0.11033750332044734,15,100
2026-02-04 02:07:46,40,T_ac-Variation,0.7683333333333333,34,0.23204228989283243,0.9606298780441285,T_ac-Variation,8,2,128,128,False,0.00376696351307866,0.0035466266572988375,15,100
2026-02-04 02:50:19,41,T_ac-Variation,0.66,50,0.36340613079071044,0.8338176472981771,T_ac-Variation,8,2,128,128,False,0.003688311326751232,0.032551650079274144,15,100
2026-02-04 03:18:29,42,T_ac-Variation,0.7666666666666667,28,0.028593089419106644,1.6783868153889974,T_ac-Variation,8,2,128,128,False,0.002494405192052724,0.00012528503115878317,15,100
2026-02-04 03:54:29,43,T_ac-Variation,0.7566666666666667,40,0.08813111912210782,1.2825574080149333,T_ac-Variation,8,2,128,128,False,0.002406115726803153,0.00815432393414523,15,100
2026-02-04 04:50:30,44,T_ac-Variation,0.6833333333333333,42,0.15642660613854725,1.5946968173980713,T_ac-Variation,8,3,128,128,False,0.002184309700496869,0.005203904542377985,15,100
2026-02-04 05:02:11,45,T_ac-Variation,0.5033333333333333,3,0.6919498381614685,0.6945599826176961,T_ac-Variation,8,2,32,32,False,0.0024809097911970344,0.0019803873839900673,15,100
2026-02-04 05:08:29,46,T_ac-Variation,0.5033333333333333,4,0.6925637787183125,0.6949143727620443,T_ac-Variation,8,1,128,128,False,0.0006238298167506255,0.09175875532377167,15,100
2026-02-04 05:18:23,47,T_ac-Variation,0.5916666666666667,15,0.5649761206309001,0.7495691951115926,T_ac-Variation,4,2,64,64,False,0.0059044130320075935,0.38093429529166073,15,100
2026-02-04 05:36:47,49,T_ac-Variation,0.6216666666666667,36,0.3778449215888977,0.9614049021402995,T_ac-Variation,2,3,128,128,False,0.0010710349320406727,0.06656983460268324,15,100
2026-02-04 05:42:07,50,T_ac-Variation,0.5033333333333333,1,0.6929227919578552,0.6948952714602152,T_ac-Variation,8,1,128,128,True,0.00019850140397808364,0.035766198362671725,15,100
2026-02-04 06:07:41,51,T_ac-Variation,0.7216666666666667,24,0.2430428228378296,0.9934161186218262,T_ac-Variation,8,2,128,128,False,0.002882515457846944,0.023268619058732613,15,100
2026-02-04 06:35:11,52,T_ac-Variation,0.735,27,0.2100371403694153,0.8894905757904052,T_ac-Variation,8,2,128,128,False,0.003638704846425299,0.004982153073356464,15,100
2026-02-04 06:54:14,53,T_ac-Variation,0.5683333333333334,14,0.6052332210540772,0.7263663005828858,T_ac-Variation,8,2,128,128,False,0.0014357033555799361,0.02471973058587118,15,100
2026-02-04 07:24:24,54,T_ac-Variation,0.595,31,0.5352839883168539,0.8528307374318441,T_ac-Variation,8,2,128,128,False,0.0020144967806016915,0.12657524097311912,15,100
2026-02-04 07:54:05,55,T_ac-Variation,0.5833333333333334,33,0.44874221340815224,0.9406878725687663,T_ac-Variation,8,2,64,64,False,0.0027791308432724942,0.0001989578752666435,15,100
2026-02-04 08:10:32,56,T_ac-Variation,0.645,54,0.5444820528030395,0.6698961607615153,T_ac-Variation,2,2,128,128,False,0.003439862716115599,0.06606723222068278,15,100
2026-02-04 08:39:24,57,T_ac-Variation,0.5983333333333334,29,0.5461769531567892,0.717452966372172,T_ac-Variation,8,2,128,128,False,0.0016344576204842145,0.09268837002326429,15,100
2026-02-04 09:34:41,58,T_ac-Variation,0.5766666666666667,42,0.582656374613444,0.7478526600201925,T_ac-Variation,8,3,32,128,False,0.0022654950652749323,0.04503886353569641,15,100
2026-02-04 10:29:37,59,T_ac-Variation,0.7966666666666666,69,0.21656130905946097,0.6671349438031514,T_ac-Variation,8,2,128,32,False,0.004227754862957296,0.026222651744506914,15,100
2026-02-04 11:01:47,61,T_ac-Variation,0.7633333333333333,34,0.3694653890927633,0.5347812191645305,T_ac-Variation,8,2,128,32,False,0.004109698225223443,0.019787117413727087,15,100
2026-02-04 11:39:05,62,T_ac-Variation,0.7616666666666667,42,0.34286087250709535,0.5527842744191488,T_ac-Variation,8,2,128,32,False,0.004123010418301585,0.04213580559601532,15,100
2026-02-04 12:04:39,63,T_ac-Variation,0.685,24,0.43639374828338623,0.7475009894371033,T_ac-Variation,8,2,128,32,False,0.0038677571936992228,0.30284779168752907,15,100
2026-02-04 12:29:34,64,T_ac-Variation,0.7316666666666667,23,0.372354430437088,0.6606184140841166,T_ac-Variation,8,2,128,32,False,0.004349248438331954,0.04115899350031102,15,100
2026-02-04 12:49:14,65,T_ac-Variation,0.5766666666666667,15,0.4896014071305593,0.8350356992085775,T_ac-Variation,8,2,128,32,False,0.005266759767596122,0.08042365344065693,15,100
2026-02-04 12:53:59,66,T_ac-Variation,0.5566666666666666,5,0.6771217810312907,0.716605437596639,T_ac-Variation,2,2,128,32,False,0.0076688075841127214,0.023944277270547563,15,100
2026-02-04 13:03:55,67,T_ac-Variation,0.49666666666666665,1,0.6930213421185811,0.6950434446334839,T_ac-Variation,8,2,64,32,False,0.005755500346040868,0.05386033479740727,15,100
2026-02-04 13:09:50,68,T_ac-Variation,0.49666666666666665,1,0.694325394153595,0.6938722681999206,T_ac-Variation,4,2,128,32,True,0.004423348592620729,0.20463858396795562,15,100
2026-02-04 14:20:33,69,T_ac-Variation,0.5333333333333333,39,0.6949152146975199,0.6941120537122091,T_ac-Variation,8,4,128,32,False,0.006890402931097855,0.09887170959609598,15,100
2026-02-04 14:54:38,70,T_ac-Variation,0.6633333333333333,37,0.3779380079905192,0.9843245355288187,T_ac-Variation,8,2,128,32,False,0.0032998641458787947,0.23416958170985222,15,100
2026-02-04 15:29:18,71,T_ac-Variation,0.76,38,0.20205576459566751,0.8186552174886068,T_ac-Variation,8,2,128,32,False,0.003909984129403229,0.020983359919938292,15,100
2026-02-04 15:55:31,72,T_ac-Variation,0.7516666666666667,25,0.23509420545895895,0.6969439999262492,T_ac-Variation,8,2,128,32,False,0.0039493707797588345,0.01945930483536632,15,100
2026-02-04 16:26:56,73,T_ac-Variation,0.715,33,0.2985529987414678,0.9463893953959147,T_ac-Variation,8,2,128,32,False,0.004695791955567254,0.04221088832869872,15,100
2026-02-04 16:54:27,74,T_ac-Variation,0.7033333333333334,27,0.3918785497347514,0.6486326837539673,T_ac-Variation,8,2,128,32,False,0.005201524993740107,0.05984137554088267,15,100
2026-02-04 17:15:25,75,T_ac-Variation,0.565,17,0.6341290761629741,0.7285037779808045,T_ac-Variation,8,2,128,32,False,0.0031984365145225073,0.01479175745314943,15,100
2026-02-04 18:12:22,76,T_ac-Variation,0.7566666666666667,72,0.2922869830131531,0.5823799777030945,T_ac-Variation,8,2,128,32,False,0.003795625867013962,0.029769405358878,15,100
2026-02-04 19:07:30,78,T_ac-Variation,0.5566666666666666,41,0.5755961513519288,0.7675154860814413,T_ac-Variation,8,3,128,32,False,0.0003873915308170153,0.11552907423449013,15,100
2026-02-04 19:17:55,79,T_ac-Variation,0.49666666666666665,1,0.6926026943524679,0.6948564942677816,T_ac-Variation,8,2,32,64,True,0.0063226640276093605,0.044601736868461764,15,100
2026-02-04 19:35:05,80,T_ac-Variation,0.7266666666666667,32,0.030442419350147246,1.648534647623698,T_ac-Variation,4,2,128,32,False,0.0047120939744773535,0.000922301528767544,15,100
2026-02-04 20:15:02,81,T_ac-Variation,0.7166666666666667,46,0.1546041364769141,1.3700900904337565,T_ac-Variation,8,2,128,128,False,0.0024878735431249376,0.01677186506936148,15,100
2026-02-04 20:55:01,82,T_ac-Variation,0.6166666666666667,46,0.5208927652041118,0.7162887406349182,T_ac-Variation,8,2,128,32,False,0.001881624237776147,0.011947233979508856,15,100
2026-02-04 21:29:45,83,T_ac-Variation,0.6733333333333333,38,0.24939351870616278,1.1500056060155233,T_ac-Variation,8,2,128,128,False,0.0031582029196805628,0.03181302240392447,15,100
2026-02-04 22:19:26,84,T_ac-Variation,0.6933333333333334,61,0.3498850580851237,0.782712053457896,T_ac-Variation,8,2,128,128,False,0.004160655939458063,0.01161314760669546,15,100
2026-02-04 22:34:54,85,T_ac-Variation,0.6033333333333334,32,0.5270198157628377,0.7624527676900228,T_ac-Variation,8,1,128,32,False,0.0027455689614706564,0.49528412532381205,15,100
2026-02-04 22:53:51,86,T_ac-Variation,0.58,25,0.6669700633684794,0.826697408358256,T_ac-Variation,2,4,128,128,False,0.0035569546801507024,0.052662994544124056,15,100
2026-02-04 23:16:08,87,T_ac-Variation,0.5966666666666667,19,0.6082681814829508,0.7557772485415141,T_ac-Variation,8,2,128,64,False,0.0021361440157510497,0.45724557952516337,15,100
2026-02-04 23:55:42,88,T_ac-Variation,0.6016666666666667,49,0.5871185948053996,0.6950765101114909,T_ac-Variation,8,2,64,128,False,0.005481109270482997,0.14058539732186634,15,100
2026-02-05 00:55:55,89,T_ac-Variation,0.7166666666666667,77,0.3972704070409139,0.639687393506368,T_ac-Variation,8,2,128,128,False,0.0024785865933589315,0.17564596153782222,15,100
2026-02-05 01:49:38,90,T_ac-Variation,0.655,67,0.20284113812446594,1.4883128841718039,T_ac-Variation,8,2,128,32,False,0.0016495299483907664,0.03422703149416054,15,100
2026-02-05 02:23:00,91,T_ac-Variation,0.7233333333333334,36,0.2221865768035253,0.8206437849998474,T_ac-Variation,8,2,128,32,False,0.003481729869207142,0.030043128002426388,15,100
2026-02-05 02:47:56,92,T_ac-Variation,0.7533333333333333,23,0.09347546041881044,1.4092116236686707,T_ac-Variation,8,2,128,32,False,0.0030596848809352054,0.0003561109747474145,15,100
2026-02-05 03:21:57,93,T_ac-Variation,0.7116666666666667,37,0.21324176102876663,0.8890517218907674,T_ac-Variation,8,2,128,32,False,0.0037469258280177073,0.017263445690101104,15,100
2026-02-05 03:48:48,94,T_ac-Variation,0.795,26,0.18364334906140964,0.8431787455081939,T_ac-Variation,8,2,128,32,False,0.004054237994839042,0.02899422434180829,15,100
2026-02-05 04:24:49,95,T_ac-Variation,0.715,40,0.2829678229490916,0.8658515294392903,T_ac-Variation,8,2,128,128,False,0.004211312398708007,0.060020384811783845,15,100
2026-02-05 04:47:08,97,T_ac-Variation,0.5966666666666667,19,0.6039505575497945,0.7090262524286906,T_ac-Variation,8,2,128,128,False,0.008365598561269623,0.04665649700569159,15,100
2026-02-05 04:56:08,98,T_ac-Variation,0.5033333333333333,4,0.6922941953341166,0.694337763786316,T_ac-Variation,4,3,32,32,False,0.00268079285471472,0.08816633593188396,15,100
2026-02-05 05:16:29,99,T_ac-Variation,0.675,47,0.14917820579061905,3.846112963358561,T_ac-Variation,8,1,128,128,False,0.003300230845479302,0.010662990454500386,15,100
