sigma_b,mu_target,cv_target,autocorr_target,variance,fano_factor,success,biologically_appropriate,error_type,error_message,rho,sigma_u,d
50.0,500.0,1.2,100.0,360000.0,720.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,500.0,1.4,0.1,490000.0,980.0,True,True,,,3601720150332.7007,3678978505.197748,97.90000393571485
50.0,500.0,1.4,1.0,490000.0,980.0,True,True,,,3601720150332.7007,3678978505.197748,97.90000393571485
50.0,500.0,1.4,10.0,490000.0,980.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,500.0,1.4,100.0,490000.0,980.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,500.0,1.5999999999999999,0.1,639999.9999999998,1279.9999999999995,True,True,,,9802106703539.07,7663883043.045323,127.90000296891407
50.0,500.0,1.5999999999999999,1.0,639999.9999999998,1279.9999999999995,True,True,,,9802106703539.07,7663883043.045323,127.90000296891407
50.0,500.0,1.5999999999999999,10.0,639999.9999999998,1279.9999999999995,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,500.0,1.5999999999999999,100.0,639999.9999999998,1279.9999999999995,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,500.0,1.7999999999999998,0.1,809999.9999999998,1619.9999999999995,True,True,,,4874441956504.265,3010773028.096443,161.90001139461907
50.0,500.0,1.7999999999999998,1.0,809999.9999999998,1619.9999999999995,True,True,,,4874441956504.265,3010773028.096443,161.90001139461907
50.0,500.0,1.7999999999999998,10.0,809999.9999999998,1619.9999999999995,True,True,,,4874441956504.265,3010773028.096443,161.90001139461907
50.0,500.0,1.7999999999999998,100.0,809999.9999999998,1619.9999999999995,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,500.0,2.0,0.1,1000000.0,2000.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,500.0,2.0,1.0,1000000.0,2000.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,500.0,2.0,10.0,1000000.0,2000.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,500.0,2.0,100.0,1000000.0,2000.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,500.0,2.5,0.1,1562500.0,3125.0,True,True,,,99717349692501.98,31919765814.393204,312.40000354682303
50.0,500.0,2.5,1.0,1562500.0,3125.0,True,True,,,99717349692501.98,31919765814.393204,312.40000354682303
50.0,500.0,2.5,10.0,1562500.0,3125.0,True,True,,,99717349692501.98,31919765814.393204,312.40000354682303
50.0,500.0,2.5,100.0,1562500.0,3125.0,True,True,,,99717349692501.98,31919765814.393204,312.40000354682303
50.0,500.0,3.0,0.1,2250000.0,4500.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,500.0,3.0,1.0,2250000.0,4500.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,500.0,3.0,10.0,2250000.0,4500.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,500.0,3.0,100.0,2250000.0,4500.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.1,0.1,10000.0,10.0,True,True,,,13013.228504458024,2.3449936384036234,12.43025130001228
50.0,1000.0,0.1,1.0,10000.0,10.0,True,True,,,119287773.33841328,13254096.58740944,0.4500017128667067
50.0,1000.0,0.1,10.0,10000.0,10.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.1,100.0,10000.0,10.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.2,0.1,40000.0,40.0,True,True,,,15002.48675050518,11.915534872203553,12.115284783916499
50.0,1000.0,0.2,1.0,40000.0,40.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.2,10.0,40000.0,40.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.2,100.0,40000.0,40.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.30000000000000004,0.1,90000.00000000003,90.00000000000003,True,True,,,20323.866696556135,39.62797563538132,11.337903457306881
50.0,1000.0,0.30000000000000004,1.0,90000.00000000003,90.00000000000003,True,True,,,33455863376.019325,375908472.80863607,4.4500006445784575
50.0,1000.0,0.30000000000000004,10.0,90000.00000000003,90.00000000000003,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.30000000000000004,100.0,90000.00000000003,90.00000000000003,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.4,0.1,160000.0,160.0,True,True,,,50777.88558594989,193.2884761072786,10.435735879976342
50.0,1000.0,0.4,1.0,160000.0,160.0,True,True,,,123381110741.56479,775981720.613296,7.950000593702782
50.0,1000.0,0.4,10.0,160000.0,160.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.4,100.0,160000.0,160.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.5,0.1,250000.0,250.0,True,True,,,93933303336.8965,377242069.6258792,12.45000206101755
50.0,1000.0,0.5,1.0,250000.0,250.0,True,True,,,93933303336.8965,377242069.6258792,12.45000206101755
50.0,1000.0,0.5,10.0,250000.0,250.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.5,100.0,250000.0,250.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.6,0.1,360000.0,360.0,True,True,,,300224045650.64185,836278560.7425902,17.950001458488334
50.0,1000.0,0.6,1.0,360000.0,360.0,True,True,,,300224045650.64185,836278560.7425902,17.950001458488334
50.0,1000.0,0.6,10.0,360000.0,360.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.6,100.0,360000.0,360.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.7000000000000001,0.1,490000.0000000002,490.00000000000017,True,True,,,131982806945.71245,269903366.2365079,24.450006744275523
50.0,1000.0,0.7000000000000001,1.0,490000.0000000002,490.00000000000017,True,True,,,131982806945.71245,269903366.2365079,24.450006744275523
50.0,1000.0,0.7000000000000001,10.0,490000.0000000002,490.00000000000017,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.7000000000000001,100.0,490000.0000000002,490.00000000000017,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.8,0.1,640000.0,640.0,True,True,,,297433368220.64197,465466797.9727428,31.950005625111597
50.0,1000.0,0.8,1.0,640000.0,640.0,True,True,,,297433368220.64197,465466797.9727428,31.950005625111597
50.0,1000.0,0.8,10.0,640000.0,640.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.8,100.0,640000.0,640.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.9,0.1,810000.0,810.0,True,True,,,1197791955642.8235,1480583241.0615191,40.450002471122524
50.0,1000.0,0.9,1.0,810000.0,810.0,True,True,,,1197791955642.8235,1480583241.0615191,40.450002471122524
50.0,1000.0,0.9,10.0,810000.0,810.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,0.9,100.0,810000.0,810.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,1.0,0.1,1000000.0,1000.0,True,True,,,3018280626656.0024,3021301778.634584,49.95000165243427
50.0,1000.0,1.0,1.0,1000000.0,1000.0,True,True,,,3018280626656.0024,3021301778.634584,49.95000165243427
50.0,1000.0,1.0,10.0,1000000.0,1000.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,1.0,100.0,1000000.0,1000.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,1.2,0.1,1440000.0,1440.0,True,True,,,3428727157157.8936,2382715017.179871,71.950003682481
50.0,1000.0,1.2,1.0,1440000.0,1440.0,True,True,,,3428727157157.8936,2382715017.179871,71.950003682481
50.0,1000.0,1.2,10.0,1440000.0,1440.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,1.2,100.0,1440000.0,1440.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,1.4,0.1,1960000.0,1960.0,True,True,,,6714265196396.926,3427393980.9151936,97.95000422819872
50.0,1000.0,1.4,1.0,1960000.0,1960.0,True,True,,,6714265196396.926,3427393980.9151936,97.95000422819872
50.0,1000.0,1.4,10.0,1960000.0,1960.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,1.4,100.0,1960000.0,1960.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,1.5999999999999999,0.1,2559999.999999999,2559.999999999999,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,1.5999999999999999,1.0,2559999.999999999,2559.999999999999,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,1.5999999999999999,10.0,2559999.999999999,2559.999999999999,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,1.5999999999999999,100.0,2559999.999999999,2559.999999999999,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,1.7999999999999998,0.1,3239999.999999999,3239.999999999999,True,True,,,22093950344899.918,6821225531.4738655,161.9500050321314
50.0,1000.0,1.7999999999999998,1.0,3239999.999999999,3239.999999999999,True,True,,,22093950344899.918,6821225531.4738655,161.9500050321314
50.0,1000.0,1.7999999999999998,10.0,3239999.999999999,3239.999999999999,True,True,,,22093950344899.918,6821225531.4738655,161.9500050321314
50.0,1000.0,1.7999999999999998,100.0,3239999.999999999,3239.999999999999,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,2.0,0.1,4000000.0,4000.0,True,True,,,27916724289405.434,6980926003.977332,199.95000715915108
50.0,1000.0,2.0,1.0,4000000.0,4000.0,True,True,,,27916724289405.434,6980926003.977332,199.95000715915108
50.0,1000.0,2.0,10.0,4000000.0,4000.0,True,True,,,27916724289405.434,6980926003.977332,199.95000715915108
50.0,1000.0,2.0,100.0,4000000.0,4000.0,True,True,,,27916724289405.434,6980926003.977332,199.95000715915108
50.0,1000.0,2.5,0.1,6250000.0,6250.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,2.5,1.0,6250000.0,6250.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,2.5,10.0,6250000.0,6250.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,2.5,100.0,6250000.0,6250.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,3.0,0.1,9000000.0,9000.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,3.0,1.0,9000000.0,9000.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,3.0,10.0,9000000.0,9000.0,False,True,value_error,Could not find a valid solution for parameter d,,,
50.0,1000.0,3.0,100.0,9000000.0,9000.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.1,0.1,0.010000000000000002,0.010000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.1,1.0,0.010000000000000002,0.010000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.1,10.0,0.010000000000000002,0.010000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.1,100.0,0.010000000000000002,0.010000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.2,0.1,0.04000000000000001,0.04000000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.2,1.0,0.04000000000000001,0.04000000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.2,10.0,0.04000000000000001,0.04000000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.2,100.0,0.04000000000000001,0.04000000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.30000000000000004,0.1,0.09000000000000002,0.09000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.30000000000000004,1.0,0.09000000000000002,0.09000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.30000000000000004,10.0,0.09000000000000002,0.09000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.30000000000000004,100.0,0.09000000000000002,0.09000000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.4,0.1,0.16000000000000003,0.16000000000000003,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.4,1.0,0.16000000000000003,0.16000000000000003,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.4,10.0,0.16000000000000003,0.16000000000000003,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.4,100.0,0.16000000000000003,0.16000000000000003,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.5,0.1,0.25,0.25,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.5,1.0,0.25,0.25,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.5,10.0,0.25,0.25,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.5,100.0,0.25,0.25,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.6,0.1,0.36,0.36,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.6,1.0,0.36,0.36,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.6,10.0,0.36,0.36,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.6,100.0,0.36,0.36,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.7000000000000001,0.1,0.4900000000000001,0.4900000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.7000000000000001,1.0,0.4900000000000001,0.4900000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.7000000000000001,10.0,0.4900000000000001,0.4900000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.7000000000000001,100.0,0.4900000000000001,0.4900000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.8,0.1,0.6400000000000001,0.6400000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.8,1.0,0.6400000000000001,0.6400000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.8,10.0,0.6400000000000001,0.6400000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.8,100.0,0.6400000000000001,0.6400000000000001,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.9,0.1,0.81,0.81,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.9,1.0,0.81,0.81,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.9,10.0,0.81,0.81,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,0.9,100.0,0.81,0.81,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.0,0.1,1.0,1.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.0,1.0,1.0,1.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.0,10.0,1.0,1.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.0,100.0,1.0,1.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.2,0.1,1.44,1.44,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.2,1.0,1.44,1.44,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.2,10.0,1.44,1.44,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.2,100.0,1.44,1.44,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.4,0.1,1.9599999999999997,1.9599999999999997,True,True,,,9195898123.494041,9579060249.306292,96.00000196428454
100.0,1.0,1.4,1.0,1.9599999999999997,1.9599999999999997,True,True,,,9195898123.494041,9579060249.306292,96.00000196428454
100.0,1.0,1.4,10.0,1.9599999999999997,1.9599999999999997,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.4,100.0,1.9599999999999997,1.9599999999999997,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.5999999999999999,0.1,2.5599999999999996,2.5599999999999996,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.5999999999999999,1.0,2.5599999999999996,2.5599999999999996,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.5999999999999999,10.0,2.5599999999999996,2.5599999999999996,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.5999999999999999,100.0,2.5599999999999996,2.5599999999999996,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.7999999999999998,0.1,3.2399999999999993,3.2399999999999993,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.7999999999999998,1.0,3.2399999999999993,3.2399999999999993,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.7999999999999998,10.0,3.2399999999999993,3.2399999999999993,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,1.7999999999999998,100.0,3.2399999999999993,3.2399999999999993,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,2.0,0.1,4.0,4.0,True,True,,,156585808084.35336,52195268861.45112,300.00000229905896
100.0,1.0,2.0,1.0,4.0,4.0,True,True,,,156585808084.35336,52195268861.45112,300.00000229905896
100.0,1.0,2.0,10.0,4.0,4.0,True,True,,,156585808084.35336,52195268861.45112,300.00000229905896
100.0,1.0,2.0,100.0,4.0,4.0,True,True,,,156585808084.35336,52195268861.45112,300.00000229905896
100.0,1.0,2.5,0.1,6.25,6.25,True,True,,,165059865778.79144,31439973709.0555,525.0000104365547
100.0,1.0,2.5,1.0,6.25,6.25,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,2.5,10.0,6.25,6.25,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,2.5,100.0,6.25,6.25,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,3.0,0.1,9.0,9.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,3.0,1.0,9.0,9.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,3.0,10.0,9.0,9.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,1.0,3.0,100.0,9.0,9.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.1,0.1,0.25,0.05,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.1,1.0,0.25,0.05,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.1,10.0,0.25,0.05,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.1,100.0,0.25,0.05,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.2,0.1,1.0,0.2,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.2,1.0,1.0,0.2,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.2,10.0,1.0,0.2,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.2,100.0,1.0,0.2,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.30000000000000004,0.1,2.250000000000001,0.4500000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.30000000000000004,1.0,2.250000000000001,0.4500000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.30000000000000004,10.0,2.250000000000001,0.4500000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.30000000000000004,100.0,2.250000000000001,0.4500000000000002,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.4,0.1,4.0,0.8,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.4,1.0,4.0,0.8,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.4,10.0,4.0,0.8,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.4,100.0,4.0,0.8,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.5,0.1,6.25,1.25,True,True,,,105.01062623032834,107.9085602433692,10.101616413235437
100.0,5.0,0.5,1.0,6.25,1.25,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.5,10.0,6.25,1.25,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.5,100.0,6.25,1.25,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.6,0.1,9.0,1.8,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.6,1.0,9.0,1.8,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.6,10.0,9.0,1.8,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.6,100.0,9.0,1.8,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.7000000000000001,0.1,12.250000000000004,2.4500000000000006,True,True,,,1010685971.0742447,697024578.637386,29.00000536709935
100.0,5.0,0.7000000000000001,1.0,12.250000000000004,2.4500000000000006,True,True,,,1010685971.0742447,697024578.637386,29.00000536709935
100.0,5.0,0.7000000000000001,10.0,12.250000000000004,2.4500000000000006,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.7000000000000001,100.0,12.250000000000004,2.4500000000000006,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.8,0.1,16.0,3.2,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.8,1.0,16.0,3.2,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.8,10.0,16.0,3.2,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.8,100.0,16.0,3.2,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.9,0.1,20.25,4.05,True,True,,,5386407400.634292,1766034952.3227036,61.00000556104529
100.0,5.0,0.9,1.0,20.25,4.05,True,True,,,5386407400.634292,1766034952.3227036,61.00000556104529
100.0,5.0,0.9,10.0,20.25,4.05,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,0.9,100.0,20.25,4.05,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,1.0,0.1,25.0,5.0,True,True,,,8694924936.485704,2173730954.1214113,80.00000662455513
100.0,5.0,1.0,1.0,25.0,5.0,True,True,,,8694924936.485704,2173730954.1214113,80.00000662455513
100.0,5.0,1.0,10.0,25.0,5.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,1.0,100.0,25.0,5.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,1.2,0.1,36.0,7.2,True,True,,,47655932641.67062,7686440424.656547,124.00000361363631
100.0,5.0,1.2,1.0,36.0,7.2,True,True,,,47655932641.67062,7686440424.656547,124.00000361363631
100.0,5.0,1.2,10.0,36.0,7.2,True,True,,,47655932641.67062,7686440424.656547,124.00000361363631
100.0,5.0,1.2,100.0,36.0,7.2,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,1.4,0.1,49.0,9.8,True,True,,,150715295872.98553,17126737791.384718,176.00000283626693
100.0,5.0,1.4,1.0,49.0,9.8,True,True,,,150715295872.98553,17126737791.384718,176.00000283626693
100.0,5.0,1.4,10.0,49.0,9.8,True,True,,,150715295872.98553,17126737791.384718,176.00000283626693
100.0,5.0,1.4,100.0,49.0,9.8,True,True,,,150715295872.98553,17126737791.384718,176.00000283626693
100.0,5.0,1.5999999999999999,0.1,63.999999999999986,12.799999999999997,True,True,,,133797832115.24078,11338798895.800058,236.00000699333341
100.0,5.0,1.5999999999999999,1.0,63.999999999999986,12.799999999999997,True,True,,,133797832115.24078,11338798895.800058,236.00000699333341
100.0,5.0,1.5999999999999999,10.0,63.999999999999986,12.799999999999997,True,True,,,133797832115.24078,11338798895.800058,236.00000699333341
100.0,5.0,1.5999999999999999,100.0,63.999999999999986,12.799999999999997,True,True,,,133797832115.24078,11338798895.800058,236.00000699333341
100.0,5.0,1.7999999999999998,0.1,81.0,16.2,True,True,,,960877324676.3169,63215612961.54718,304.0000019428111
100.0,5.0,1.7999999999999998,1.0,81.0,16.2,True,True,,,960877324676.3169,63215612961.54718,304.0000019428111
100.0,5.0,1.7999999999999998,10.0,81.0,16.2,True,True,,,960877324676.3169,63215612961.54718,304.0000019428111
100.0,5.0,1.7999999999999998,100.0,81.0,16.2,True,True,,,960877324676.3169,63215612961.54718,304.0000019428111
100.0,5.0,2.0,0.1,100.0,20.0,True,True,,,559251857680.6353,29434307718.980793,380.00000619685045
100.0,5.0,2.0,1.0,100.0,20.0,True,True,,,559251857680.6353,29434307718.980793,380.00000619685045
100.0,5.0,2.0,10.0,100.0,20.0,True,True,,,559251857680.6353,29434307718.980793,380.00000619685045
100.0,5.0,2.0,100.0,100.0,20.0,True,True,,,559251857680.6353,29434307718.980793,380.00000619685045
100.0,5.0,2.5,0.1,156.25,31.25,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,2.5,1.0,156.25,31.25,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,2.5,10.0,156.25,31.25,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,2.5,100.0,156.25,31.25,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,3.0,0.1,225.0,45.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,3.0,1.0,225.0,45.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,3.0,10.0,225.0,45.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,5.0,3.0,100.0,225.0,45.0,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.1,0.1,1.0,0.1,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.1,1.0,1.0,0.1,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.1,10.0,1.0,0.1,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.1,100.0,1.0,0.1,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.2,0.1,4.0,0.4,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.2,1.0,4.0,0.4,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.2,10.0,4.0,0.4,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.2,100.0,4.0,0.4,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.30000000000000004,0.1,9.000000000000004,0.9000000000000004,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.30000000000000004,1.0,9.000000000000004,0.9000000000000004,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.30000000000000004,10.0,9.000000000000004,0.9000000000000004,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.30000000000000004,100.0,9.000000000000004,0.9000000000000004,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.4,0.1,16.0,1.6,True,True,,,263.1220974146847,159.19000924636535,10.151706779892963
100.0,10.0,0.4,1.0,16.0,1.6,True,True,,,195737610.5178312,326229144.8630174,6.000001949549949
100.0,10.0,0.4,10.0,16.0,1.6,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.4,100.0,16.0,1.6,False,True,value_error,Could not find a valid solution for parameter d,,,
100.0,10.0,0.5,0.1,25.0,2.5,True,True,,,2155395206.696589,1436929922.7977169,15.000001200476092
100.0,10.0,0.5,1.0,25.0,2.5,True,True,,,2155395206.696589,1436929922.7977169,15.000001200476092
