architecture,hidden_size,num_layers,dropout_rate,learning_rate,batch_size,epochs,train_acc,val_acc,test_acc,test_acc_std,time
Conv1D + MultiHead,128,3,0.01,0.0005,128,150,0.648828125,0.64375,0.7927500000000001,0.1143074253931038,10.818163633346558
Conv1D + MultiHead,128,3,0.05,0.01,32,50,0.494921875,0.5,0.5,0.0,12.4120454788208
Conv1D + MultiHead,128,3,0.05,0.01,32,100,0.490625,0.5,0.5,0.0,12.612584352493286
Conv1D + MultiHead,128,3,0.05,0.01,32,150,0.504296875,0.5,0.5,0.0,12.07045578956604
Conv1D + MultiHead,128,3,0.05,0.01,64,50,0.5078125,0.5,0.5,0.0,8.860991954803467
Conv1D + MultiHead,128,3,0.05,0.01,64,100,0.49765625,0.5,0.5,0.0,9.10535979270935
Conv1D + MultiHead,128,3,0.05,0.01,64,150,0.490625,0.5,0.5,0.0,9.372941732406616
Conv1D + MultiHead,128,3,0.05,0.01,128,50,0.484375,0.5,0.5,0.0,7.146112203598023
Conv1D + MultiHead,128,3,0.05,0.01,128,100,0.490625,0.5,0.5,0.0,7.881619453430176
Conv1D + MultiHead,128,3,0.05,0.01,128,150,0.49296875,0.5,0.5,0.0,6.890016794204712
Conv1D + MultiHead,128,3,0.05,0.001,32,50,0.50078125,0.5,0.6092500000000001,0.1739973060136276,12.3246431350708
Conv1D + MultiHead,128,3,0.05,0.001,32,100,0.476171875,0.5,0.502,0.0026339134382131,12.422929048538208
Conv1D + MultiHead,128,3,0.05,0.001,32,150,0.498046875,0.5,0.5,0.0,12.00098443031311
Conv1D + MultiHead,128,3,0.05,0.001,64,50,0.498828125,0.4953125,0.6162500000000001,0.1622305458290762,10.70353651046753
Conv1D + MultiHead,128,3,0.05,0.001,64,100,0.86015625,0.8765625,0.7286249999999999,0.1919655323879784,41.035836935043335
Conv1D + MultiHead,128,3,0.05,0.001,64,150,0.499609375,0.5,0.51425,0.0242847688891617,9.696066856384276
Conv1D + MultiHead,128,3,0.05,0.001,128,50,0.5296875,0.515625,0.7295,0.1830976515414656,8.384834289550781
Conv1D + MultiHead,128,3,0.05,0.001,128,100,0.900390625,0.909375,0.7532500000000001,0.1983606248729822,39.1268105506897
Conv1D + MultiHead,128,3,0.05,0.001,128,150,0.93046875,0.9234375,0.75775,0.1626929623554749,38.8942289352417
Conv1D + MultiHead,128,3,0.05,0.0001,32,50,0.851171875,0.8796875,0.8055,0.0252190404258369,54.09665298461914
Conv1D + MultiHead,128,3,0.05,0.0001,32,100,0.86796875,0.8875,0.837375,0.0279868830883326,83.59414005279541
Conv1D + MultiHead,128,3,0.05,0.0001,32,150,0.841015625,0.8390625,0.825375,0.0389993990338312,87.69328451156616
Conv1D + MultiHead,128,3,0.05,0.0001,64,50,0.75859375,0.7828125,0.793,0.026605920393777,28.02583932876587
Conv1D + MultiHead,128,3,0.05,0.0001,64,100,0.823046875,0.834375,0.7835000000000001,0.0870682203791946,40.61859154701233
Conv1D + MultiHead,128,3,0.05,0.0001,64,150,0.778515625,0.7734375,0.798625,0.0323721041175886,43.02943754196167
Conv1D + MultiHead,128,3,0.05,0.0001,128,50,0.798046875,0.81875,0.7715,0.0231152006264276,31.24262022972107
Conv1D + MultiHead,128,3,0.05,0.0001,128,100,0.788671875,0.8046875,0.7689999999999999,0.0209895807485523,39.8464777469635
Conv1D + MultiHead,128,3,0.05,0.0001,128,150,0.808984375,0.825,0.8028749999999999,0.0363406194911424,49.74195384979248
Conv1D + MultiHead,128,3,0.05,0.0005,32,50,0.64296875,0.6453125,0.677375,0.1866534640048236,15.936651229858398
Conv1D + MultiHead,128,3,0.05,0.0005,32,100,0.506640625,0.5,0.70125,0.2001881927087609,13.936263799667358
Conv1D + MultiHead,128,3,0.05,0.0005,32,150,0.5015625,0.5,0.627,0.1874934998873294,14.96265172958374
Conv1D + MultiHead,128,3,0.05,0.0005,64,50,0.8921875,0.8953125,0.744125,0.1952794872099985,39.37612533569336
Conv1D + MultiHead,128,3,0.05,0.0005,64,100,0.85234375,0.8734375,0.8100000000000002,0.1563039906720234,36.794275522232056
Conv1D + MultiHead,128,3,0.05,0.0005,64,150,0.651953125,0.6234375,0.785875,0.168954551951109,20.15075850486756
Conv1D + MultiHead,128,3,0.05,0.0005,128,50,0.8921875,0.8765625,0.86775,0.0339245486336959,29.708812952041622
Conv1D + MultiHead,128,3,0.05,0.0005,128,100,0.8875,0.88125,0.8418750000000002,0.0450182254759114,36.4278872013092
Conv1D + MultiHead,128,3,0.05,0.0005,128,150,0.623828125,0.6296875,0.8176249999999999,0.1248116706281908,24.393197059631348
Conv1D + MultiHead,128,3,0.1,0.01,32,50,0.498046875,0.5,0.5,0.0,11.964720964431764
Conv1D + MultiHead,128,3,0.1,0.01,32,100,0.4921875,0.5,0.5,0.0,11.755531787872314
Conv1D + MultiHead,128,3,0.1,0.01,32,150,0.487109375,0.5,0.5,0.0,12.322335958480837
Conv1D + MultiHead,128,3,0.1,0.01,64,50,0.50078125,0.5,0.5,0.0,8.391194820404053
Conv1D + MultiHead,128,3,0.1,0.01,64,100,0.508984375,0.5,0.5,0.0,8.429897785186768
Conv1D + MultiHead,128,3,0.1,0.01,64,150,0.5015625,0.5,0.5001249999999999,0.0003749999999999,8.744401216506958
Conv1D + MultiHead,128,3,0.1,0.01,128,50,0.47265625,0.5,0.5,0.0,6.621166229248047
Conv1D + MultiHead,128,3,0.1,0.01,128,100,0.496875,0.5,0.5,0.0,7.029348373413086
Conv1D + MultiHead,128,3,0.1,0.01,128,150,0.5,0.5,0.5,0.0,6.667792081832886
Conv1D + MultiHead,128,3,0.1,0.001,32,50,0.912890625,0.9484375,0.5455,0.1364999999999999,53.88701915740967
Conv1D + MultiHead,128,3,0.1,0.001,32,100,0.50078125,0.5,0.5,0.0,11.81218194961548
Conv1D + MultiHead,128,3,0.1,0.001,32,150,0.5078125,0.5,0.5005,0.0015,12.784325122833252
Conv1D + MultiHead,128,3,0.1,0.001,64,50,0.896875,0.940625,0.63625,0.1863774731559584,39.06899952888489
Conv1D + MultiHead,128,3,0.1,0.001,64,100,0.507421875,0.5,0.57925,0.1589046490823978,8.476154327392578
Conv1D + MultiHead,128,3,0.1,0.001,64,150,0.501953125,0.4984375,0.7186250000000001,0.200510637186659,8.5885910987854
Conv1D + MultiHead,128,3,0.1,0.001,128,50,0.49609375,0.5,0.8022500000000001,0.1522034000934276,6.669435739517212
Conv1D + MultiHead,128,3,0.1,0.001,128,100,0.8875,0.9125,0.862125,0.1260605633217621,32.99038028717041
Conv1D + MultiHead,128,3,0.1,0.001,128,150,0.87734375,0.921875,0.7195,0.1672443945248988,39.855263471603394
Conv1D + MultiHead,128,3,0.1,0.0001,32,50,0.827734375,0.8546875,0.8106249999999999,0.0221870598547892,52.20302224159241
Conv1D + MultiHead,128,3,0.1,0.0001,32,100,0.804296875,0.8125,0.8057500000000001,0.0778383742122097,77.10781407356262
Conv1D + MultiHead,128,3,0.1,0.0001,32,150,0.81484375,0.825,0.7925,0.0592637114936282,48.96355509757996
Conv1D + MultiHead,128,3,0.1,0.0001,64,50,0.7703125,0.796875,0.789125,0.034591590379744,39.25793194770813
Conv1D + MultiHead,128,3,0.1,0.0001,64,100,0.765625,0.803125,0.7979999999999999,0.026167728216259,41.56525993347168
Conv1D + MultiHead,128,3,0.1,0.0001,64,150,0.781640625,0.79375,0.794,0.0450444225182208,31.93935251235962
Conv1D + MultiHead,128,3,0.1,0.0001,128,50,0.766015625,0.78125,0.775625,0.0220244892108761,29.60095763206482
Conv1D + MultiHead,128,3,0.1,0.0001,128,100,0.742578125,0.75,0.779125,0.0374835380533908,30.400197505950928
Conv1D + MultiHead,128,3,0.1,0.0001,128,150,0.75625,0.7609375,0.762,0.0237907545067406,34.32023215293884
Conv1D + MultiHead,128,3,0.1,0.0005,32,50,0.536328125,0.534375,0.729,0.2140084694585707,11.896771907806396
Conv1D + MultiHead,128,3,0.1,0.0005,32,100,0.5,0.5,0.841,0.1754973290395041,11.667392015457152
Conv1D + MultiHead,128,3,0.1,0.0005,32,150,0.481640625,0.5,0.6318750000000001,0.1963799331016282,12.329761505126951
Conv1D + MultiHead,128,3,0.1,0.0005,64,50,0.85234375,0.8640625,0.8372499999999998,0.1587557085587791,39.174532651901245
Conv1D + MultiHead,128,3,0.1,0.0005,64,100,0.901171875,0.91875,0.841375,0.1200942988863334,50.11563229560852
Conv1D + MultiHead,128,3,0.1,0.0005,64,150,0.541796875,0.528125,0.799375,0.1429491277517984,16.202930212020874
Conv1D + MultiHead,128,3,0.1,0.0005,128,50,0.843359375,0.859375,0.859375,0.0207383250287963,29.63082695007324
Conv1D + MultiHead,128,3,0.1,0.0005,128,100,0.819140625,0.853125,0.8643750000000001,0.053500146027838,36.62746787071228
Conv1D + MultiHead,128,3,0.1,0.0005,128,150,0.8703125,0.9125,0.8238749999999999,0.1005227741608835,32.036826610565186
Conv1D + MultiHead,128,3,0.2,0.01,32,50,0.4890625,0.5,0.5,0.0,11.779682636260986
Conv1D + MultiHead,128,3,0.2,0.01,32,100,0.501171875,0.5,0.5,0.0,12.36181640625
Conv1D + MultiHead,128,3,0.2,0.01,32,150,0.489453125,0.5,0.5,0.0,11.66494369506836
Conv1D + MultiHead,128,3,0.2,0.01,64,50,0.484375,0.5,0.5,0.0,8.953409671783447
Conv1D + MultiHead,128,3,0.2,0.01,64,100,0.506640625,0.5,0.5,0.0,8.322048902511597
Conv1D + MultiHead,128,3,0.2,0.01,64,150,0.491015625,0.5,0.5,0.0,8.917071342468262
Conv1D + MultiHead,128,3,0.2,0.01,128,50,0.48828125,0.5,0.5,0.0,6.692306995391846
Conv1D + MultiHead,128,3,0.2,0.01,128,100,0.5,0.5,0.5,0.0,7.233620166778564
Conv1D + MultiHead,128,3,0.2,0.01,128,150,0.510546875,0.5,0.5,0.0,6.704092025756836
Conv1D + MultiHead,128,3,0.2,0.001,32,50,0.50078125,0.5,0.5938749999999999,0.1542871207359836,12.23029899597168
Conv1D + MultiHead,128,3,0.2,0.001,32,100,0.47890625,0.5,0.5427500000000001,0.1265921107336472,15.000347375869753
Conv1D + MultiHead,128,3,0.2,0.001,32,150,0.503125,0.5,0.5193749999999999,0.0433202103526748,12.904690504074097
Conv1D + MultiHead,128,3,0.2,0.001,64,50,0.50859375,0.5,0.62225,0.1853053223736436,8.939189434051514
Conv1D + MultiHead,128,3,0.2,0.001,64,100,0.95546875,0.95,0.723375,0.2238903540240177,33.09217810630798
Conv1D + MultiHead,128,3,0.2,0.001,64,150,0.503515625,0.5,0.62825,0.1869961563776111,10.587568759918211
Conv1D + MultiHead,128,3,0.2,0.001,128,50,0.805859375,0.8484375,0.7202499999999998,0.1961240041402377,31.98320579528809
Conv1D + MultiHead,128,3,0.2,0.001,128,100,0.5203125,0.509375,0.71775,0.1947881862434167,8.38736629486084
Conv1D + MultiHead,128,3,0.2,0.001,128,150,0.809375,0.8640625,0.82925,0.138917916411095,36.217286348342896
Conv1D + MultiHead,128,3,0.2,0.0001,32,50,0.7078125,0.75,0.8167500000000001,0.0390080119975371,50.30734133720398
Conv1D + MultiHead,128,3,0.2,0.0001,32,100,0.84296875,0.8640625,0.796375,0.0963188876856455,77.58786225318909
Conv1D + MultiHead,128,3,0.2,0.0001,32,150,0.74921875,0.7921875,0.8119999999999999,0.0549437212063398,34.52096724510193
Conv1D + MultiHead,128,3,0.2,0.0001,64,50,0.73984375,0.8015625,0.7423749999999999,0.0843346199671285,39.56485199928284
Conv1D + MultiHead,128,3,0.2,0.0001,64,100,0.7984375,0.853125,0.8071249999999999,0.0268622062571189,41.23286151885986
Conv1D + MultiHead,128,3,0.2,0.0001,64,150,0.726953125,0.7734375,0.7853749999999999,0.0507138109887237,21.498748064041138
Conv1D + MultiHead,128,3,0.2,0.0001,128,50,0.72421875,0.7453125,0.7573749999999999,0.0273601557926851,29.725469827651978
Conv1D + MultiHead,128,3,0.2,0.0001,128,100,0.76328125,0.78125,0.7865,0.039206185736437,21.62638831138611
Conv1D + MultiHead,128,3,0.2,0.0001,128,150,0.756640625,0.8125,0.7643749999999999,0.022334460481507,41.471391916275024
Conv1D + MultiHead,128,3,0.2,0.0005,32,50,0.834765625,0.9,0.689,0.2103648616095378,50.05612683296204
Conv1D + MultiHead,128,3,0.2,0.0005,32,100,0.5046875,0.5,0.7166250000000001,0.2139546169751894,13.754055976867676
Conv1D + MultiHead,128,3,0.2,0.0005,32,150,0.50546875,0.4984375,0.6323749999999999,0.1832104749325212,13.317378044128418
Conv1D + MultiHead,128,3,0.2,0.0005,64,50,0.724609375,0.7140625,0.8543749999999999,0.1325238775655164,14.58273458480835
Conv1D + MultiHead,128,3,0.2,0.0005,64,100,0.51015625,0.5,0.78525,0.1831152301148104,9.523952960968018
Conv1D + MultiHead,128,3,0.2,0.0005,64,150,0.812890625,0.875,0.873625,0.1270684485818568,45.7797966003418
Conv1D + MultiHead,128,3,0.2,0.0005,128,50,0.728515625,0.7921875,0.7867500000000001,0.1307922971738014,32.22605657577515
Conv1D + MultiHead,128,3,0.2,0.0005,128,100,0.861328125,0.94375,0.8713749999999999,0.0265427132185087,39.53077840805054
Conv1D + MultiHead,128,3,0.2,0.0005,128,150,0.790234375,0.8546875,0.868375,0.0385845257195161,31.45875287055969
Conv1D + MultiHead,128,3,0.3,0.01,32,50,0.490625,0.5,0.5,0.0,12.097172021865845
Conv1D + MultiHead,128,3,0.3,0.01,32,100,0.484375,0.5,0.5,0.0,12.49088168144226
Conv1D + MultiHead,128,3,0.3,0.01,32,150,0.491796875,0.5,0.5,0.0,12.416701078414915
Conv1D + MultiHead,128,3,0.3,0.01,64,50,0.498828125,0.5,0.5,0.0,8.928595781326294
Conv1D + MultiHead,128,3,0.3,0.01,64,100,0.490625,0.5,0.5,0.0,8.695686340332031
Conv1D + MultiHead,128,3,0.3,0.01,64,150,0.48984375,0.5,0.5,0.0,8.866888999938965
Conv1D + MultiHead,128,3,0.3,0.01,128,50,0.5,0.5,0.5,0.0,7.12826418876648
Conv1D + MultiHead,128,3,0.3,0.01,128,100,0.501171875,0.5,0.499625,0.0011249999999999,7.156888723373413
Conv1D + MultiHead,128,3,0.3,0.01,128,150,0.490234375,0.5,0.5,0.0,7.035223960876465
Conv1D + MultiHead,128,3,0.3,0.001,32,50,0.485546875,0.5,0.5485,0.1455,13.41630744934082
Conv1D + MultiHead,128,3,0.3,0.001,32,100,0.50625,0.5,0.5,0.0,12.201682329177856
Conv1D + MultiHead,128,3,0.3,0.001,32,150,0.5,0.5,0.638625,0.2073052173125413,14.013811349868774
Conv1D + MultiHead,128,3,0.3,0.001,64,50,0.568359375,0.5515625,0.6443749999999999,0.2060387175387189,14.537142038345335
Conv1D + MultiHead,128,3,0.3,0.001,64,100,0.946875,0.9453125,0.72725,0.2278615259318694,40.478633642196655
Conv1D + MultiHead,128,3,0.3,0.001,64,150,0.950390625,0.9390625,0.673125,0.2132942876051771,30.480759620666504
Conv1D + MultiHead,128,3,0.3,0.001,128,50,0.962109375,0.9515625,0.85925,0.1380683707443526,27.513208866119385
Conv1D + MultiHead,128,3,0.3,0.001,128,100,0.498046875,0.5,0.796125,0.1944555299419381,8.797624111175537
Conv1D + MultiHead,128,3,0.3,0.001,128,150,0.91171875,0.9578125,0.902375,0.1277282882724105,41.34913206100464
Conv1D + MultiHead,128,3,0.3,0.0001,32,50,0.695703125,0.7265625,0.82025,0.0350570962859162,34.49591684341431
Conv1D + MultiHead,128,3,0.3,0.0001,32,100,0.78515625,0.81875,0.834375,0.0335608123411814,49.55686807632446
Conv1D + MultiHead,128,3,0.3,0.0001,32,150,0.771875,0.8078125,0.8436250000000001,0.034042482650359,59.808552503585815
Conv1D + MultiHead,128,3,0.3,0.0001,64,50,0.798046875,0.8578125,0.7865,0.0478434948556227,39.58952808380127
Conv1D + MultiHead,128,3,0.3,0.0001,64,100,0.75234375,0.8125,0.773625,0.0772707294193603,34.36206912994385
Conv1D + MultiHead,128,3,0.3,0.0001,64,150,0.70546875,0.6984375,0.79875,0.0447143712915657,28.880356550216675
Conv1D + MultiHead,128,3,0.3,0.0001,128,50,0.76640625,0.7890625,0.7656250000000001,0.0417816122833956,31.17247986793518
Conv1D + MultiHead,128,3,0.3,0.0001,128,100,0.772265625,0.790625,0.76125,0.0315881702540682,45.97553253173828
Conv1D + MultiHead,128,3,0.3,0.0001,128,150,0.771484375,0.7953125,0.7895000000000001,0.0347859526245868,48.75227189064026
Conv1D + MultiHead,128,3,0.3,0.0005,32,50,0.9796875,0.971875,0.6575,0.2013446982167645,51.82118558883667
Conv1D + MultiHead,128,3,0.3,0.0005,32,100,0.51640625,0.503125,0.783625,0.2232329570762346,19.57688355445861
Conv1D + MultiHead,128,3,0.3,0.0005,32,150,0.93828125,0.921875,0.912625,0.1391294922904558,76.99757170677185
Conv1D + MultiHead,128,3,0.3,0.0005,64,50,0.94375,0.9375,0.89025,0.0482402839958472,39.99494767189026
Conv1D + MultiHead,128,3,0.3,0.0005,64,100,0.812109375,0.85,0.871875,0.1401174172792233,36.68760919570923
Conv1D + MultiHead,128,3,0.3,0.0005,64,150,0.875,0.9265625,0.8291250000000001,0.1577270684600458,38.71714210510254
Conv1D + MultiHead,128,3,0.3,0.0005,128,50,0.79609375,0.8765625,0.8915,0.0163916899677854,31.415201663970947
Conv1D + MultiHead,128,3,0.3,0.0005,128,100,0.94296875,0.93125,0.873375,0.0582318909619119,45.459925174713135
Conv1D + MultiHead,128,3,0.3,0.0005,128,150,0.865234375,0.8984375,0.902375,0.0281926963059583,45.39554238319397
Conv1D + MultiHead,128,4,0.01,0.01,32,50,0.491796875,0.5,0.5,0.0,14.590232849121094
Conv1D + MultiHead,128,4,0.01,0.01,32,100,0.5,0.5,0.5,0.0,14.914607524871826
Conv1D + MultiHead,128,4,0.01,0.01,32,150,0.496484375,0.5,0.5,0.0,14.427101135253906
Conv1D + MultiHead,128,4,0.01,0.01,64,50,0.4953125,0.5,0.5,0.0,10.17955732345581
Conv1D + MultiHead,128,4,0.01,0.01,64,100,0.48203125,0.5,0.5,0.0,10.114153146743774
Conv1D + MultiHead,128,4,0.01,0.01,64,150,0.496484375,0.5,0.5,0.0,10.46043086051941
Conv1D + MultiHead,128,4,0.01,0.01,128,50,0.47265625,0.5,0.5,0.0,7.984416007995605
Conv1D + MultiHead,128,4,0.01,0.01,128,100,0.5,0.5,0.5,0.0,8.096967935562134
Conv1D + MultiHead,128,4,0.01,0.01,128,150,0.498828125,0.5,0.5,0.0,7.874333620071411
Conv1D + MultiHead,128,4,0.01,0.001,32,50,0.51640625,0.5109375,0.5025000000000001,0.0060207972893961,14.745922327041626
Conv1D + MultiHead,128,4,0.01,0.001,32,100,0.534765625,0.5015625,0.506875,0.0129572614776425,15.550114631652832
Conv1D + MultiHead,128,4,0.01,0.001,32,150,0.495703125,0.5,0.499625,0.020417899622635,15.281157970428469
Conv1D + MultiHead,128,4,0.01,0.001,64,50,0.50390625,0.5,0.54475,0.1223402018961878,11.291800022125244
Conv1D + MultiHead,128,4,0.01,0.001,64,100,0.50546875,0.49375,0.590375,0.1495932505997513,14.134283304214478
Conv1D + MultiHead,128,4,0.01,0.001,64,150,0.498828125,0.5,0.5018750000000001,0.0040019526483955,10.209568977355955
Conv1D + MultiHead,128,4,0.01,0.001,128,50,0.494140625,0.4921875,0.727,0.1640904857083432,9.059515714645386
Conv1D + MultiHead,128,4,0.01,0.001,128,100,0.55,0.5546875,0.8011250000000001,0.1427502736424697,9.04666829109192
Conv1D + MultiHead,128,4,0.01,0.001,128,150,0.712109375,0.6984375,0.686625,0.1719484388559547,21.47214436531067
Conv1D + MultiHead,128,4,0.01,0.0001,32,50,0.870703125,0.8765625,0.785875,0.1085257026008125,61.14421153068543
Conv1D + MultiHead,128,4,0.01,0.0001,32,100,0.851171875,0.85625,0.8176249999999999,0.0307837721047957,72.58650612831116
Conv1D + MultiHead,128,4,0.01,0.0001,32,150,0.835546875,0.815625,0.776125,0.0843661106428404,95.53005123138428
Conv1D + MultiHead,128,4,0.01,0.0001,64,50,0.801953125,0.7984375,0.811875,0.0332521145944133,44.75223469734192
Conv1D + MultiHead,128,4,0.01,0.0001,64,100,0.81875,0.8140625,0.8022500000000001,0.0286127157047351,47.540719747543335
Conv1D + MultiHead,128,4,0.01,0.0001,64,150,0.541796875,0.5453125,0.766875,0.0739705388989427,24.589726209640503
Conv1D + MultiHead,128,4,0.01,0.0001,128,50,0.739453125,0.7921875,0.78075,0.0201183995387307,26.201876163482662
Conv1D + MultiHead,128,4,0.01,0.0001,128,100,0.833203125,0.8234375,0.770875,0.0361682267328659,37.51016449928284
Conv1D + MultiHead,128,4,0.01,0.0001,128,150,0.822265625,0.8171875,0.79575,0.0209776666957981,44.858949422836304
Conv1D + MultiHead,128,4,0.01,0.0005,32,50,0.49765625,0.5,0.5816250000000001,0.1589123677534256,16.490942239761353
Conv1D + MultiHead,128,4,0.01,0.0005,32,100,0.503125,0.5,0.634625,0.1864487613930433,19.497341632843018
Conv1D + MultiHead,128,4,0.01,0.0005,32,150,0.519140625,0.5171875,0.601,0.1636572256272236,14.95270609855652
Conv1D + MultiHead,128,4,0.01,0.0005,64,50,0.50859375,0.5171875,0.697875,0.1700129131125045,16.38398790359497
Conv1D + MultiHead,128,4,0.01,0.0005,64,100,0.8921875,0.9,0.68675,0.1885082889424229,70.61930131912231
Conv1D + MultiHead,128,4,0.01,0.0005,64,150,0.497265625,0.4984375,0.79,0.1755366770791791,13.939746618270874
Conv1D + MultiHead,128,4,0.01,0.0005,128,50,0.90390625,0.884375,0.7762499999999999,0.12996273504355,35.80969977378845
Conv1D + MultiHead,128,4,0.01,0.0005,128,100,0.68671875,0.6765625,0.798125,0.0989827162943107,12.276026725769045
Conv1D + MultiHead,128,4,0.01,0.0005,128,150,0.850390625,0.8234375,0.8436250000000001,0.0583348362901619,45.56837463378906
Conv1D + MultiHead,128,4,0.05,0.01,32,50,0.4828125,0.5,0.5,0.0,14.006657123565674
Conv1D + MultiHead,128,4,0.05,0.01,32,100,0.497265625,0.5,0.5,0.0,13.739469528198242
Conv1D + MultiHead,128,4,0.05,0.01,32,150,0.498046875,0.5,0.5,0.0,14.13405442237854
Conv1D + MultiHead,128,4,0.05,0.01,64,50,0.474609375,0.5,0.5,0.0,9.669703483581545
Conv1D + MultiHead,128,4,0.05,0.01,64,100,0.49453125,0.5,0.5,0.0,9.91512417793274
Conv1D + MultiHead,128,4,0.05,0.01,64,150,0.501171875,0.5,0.5,0.0,9.690852880477903
Conv1D + MultiHead,128,4,0.05,0.01,128,50,0.48203125,0.5,0.5,0.0,7.913759469985962
Conv1D + MultiHead,128,4,0.05,0.01,128,100,0.490625,0.5,0.5,0.0,7.643830299377441
Conv1D + MultiHead,128,4,0.05,0.01,128,150,0.4875,0.5,0.5,0.0,8.060837507247925
Conv1D + MultiHead,128,4,0.05,0.001,32,50,0.5,0.5,0.501,0.002,14.918062686920166
Conv1D + MultiHead,128,4,0.05,0.001,32,100,0.487890625,0.5,0.5141249999999999,0.0362027709574833,15.42467999458313
Conv1D + MultiHead,128,4,0.05,0.001,32,150,0.501171875,0.5,0.5502499999999999,0.1434069820475976,13.76138710975647
Conv1D + MultiHead,128,4,0.05,0.001,64,50,0.4984375,0.5,0.669125,0.1903410179782592,11.101204872131348
Conv1D + MultiHead,128,4,0.05,0.001,64,100,0.525390625,0.525,0.5508749999999999,0.1339508421959339,13.062000274658203
Conv1D + MultiHead,128,4,0.05,0.001,64,150,0.495703125,0.5,0.540375,0.121125,9.896809101104736
Conv1D + MultiHead,128,4,0.05,0.001,128,50,0.82734375,0.825,0.7342500000000001,0.1764273929977995,33.7579345703125
Conv1D + MultiHead,128,4,0.05,0.001,128,100,0.86484375,0.871875,0.712375,0.1704987628254234,31.46619486808777
Conv1D + MultiHead,128,4,0.05,0.001,128,150,0.505078125,0.5,0.615125,0.1525762616693698,12.283065795898438
Conv1D + MultiHead,128,4,0.05,0.0001,32,50,0.798828125,0.815625,0.8275,0.0288909587933664,62.5169370174408
Conv1D + MultiHead,128,4,0.05,0.0001,32,100,0.794921875,0.790625,0.8196249999999999,0.0579224967089644,74.47331118583679
Conv1D + MultiHead,128,4,0.05,0.0001,32,150,0.828515625,0.84375,0.821375,0.0456256849263657,60.57938528060913
Conv1D + MultiHead,128,4,0.05,0.0001,64,50,0.79375,0.796875,0.79575,0.0395490202154237,42.74579834938049
Conv1D + MultiHead,128,4,0.05,0.0001,64,100,0.773828125,0.7703125,0.7962499999999999,0.0143069039278244,39.216065645217896
Conv1D + MultiHead,128,4,0.05,0.0001,64,150,0.778515625,0.7890625,0.8,0.0410106693434769,42.13299870491028
Conv1D + MultiHead,128,4,0.05,0.0001,128,50,0.775390625,0.76875,0.7823749999999999,0.0264424493003201,33.37114667892456
Conv1D + MultiHead,128,4,0.05,0.0001,128,100,0.772265625,0.775,0.773625,0.0369520381711212,32.233049154281616
Conv1D + MultiHead,128,4,0.05,0.0001,128,150,0.675390625,0.6796875,0.764,0.0363352445980483,15.509600400924684
Conv1D + MultiHead,128,4,0.05,0.0005,32,50,0.916796875,0.925,0.607,0.170316066476419,61.10822153091431
Conv1D + MultiHead,128,4,0.05,0.0005,32,100,0.91015625,0.9125,0.7791250000000001,0.1634912555001031,60.4730224609375
Conv1D + MultiHead,128,4,0.05,0.0005,32,150,0.503125,0.5,0.5967499999999999,0.1771935735290645,13.686525821685793
Conv1D + MultiHead,128,4,0.05,0.0005,64,50,0.499609375,0.5015625,0.7856249999999999,0.161875,18.850961685180664
Conv1D + MultiHead,128,4,0.05,0.0005,64,100,0.7953125,0.8109375,0.761125,0.1659164416958126,55.62535738945007
Conv1D + MultiHead,128,4,0.05,0.0005,64,150,0.862890625,0.865625,0.803375,0.1538739845620435,42.57320976257324
Conv1D + MultiHead,128,4,0.05,0.0005,128,50,0.86875,0.865625,0.79825,0.0904626994954274,35.667136907577515
Conv1D + MultiHead,128,4,0.05,0.0005,128,100,0.83046875,0.83125,0.75625,0.1370139135270575,30.13608455657959
Conv1D + MultiHead,128,4,0.05,0.0005,128,150,0.86640625,0.85625,0.789875,0.0854628025810059,27.08442187309265
Conv1D + MultiHead,128,4,0.1,0.01,32,50,0.4890625,0.5,0.5,0.0,14.068477392196655
Conv1D + MultiHead,128,4,0.1,0.01,32,100,0.5,0.5,0.5,0.0,13.741109371185305
Conv1D + MultiHead,128,4,0.1,0.01,32,150,0.48125,0.5,0.5,0.0,14.105408191680908
Conv1D + MultiHead,128,4,0.1,0.01,64,50,0.490234375,0.5,0.5,0.0,9.522589206695557
Conv1D + MultiHead,128,4,0.1,0.01,64,100,0.490234375,0.5,0.5,0.0,9.782666206359863
Conv1D + MultiHead,128,4,0.1,0.01,64,150,0.48828125,0.5,0.5,0.0,9.618248224258425
Conv1D + MultiHead,128,4,0.1,0.01,128,50,0.49375,0.5,0.5,0.0,7.727573394775391
Conv1D + MultiHead,128,4,0.1,0.01,128,100,0.483203125,0.5,0.5,0.0,7.538977146148682
Conv1D + MultiHead,128,4,0.1,0.01,128,150,0.4859375,0.5,0.5,0.0,8.132784605026245
Conv1D + MultiHead,128,4,0.1,0.001,32,50,0.51796875,0.5109375,0.502625,0.0067186773251883,21.72607684135437
Conv1D + MultiHead,128,4,0.1,0.001,32,100,0.497265625,0.5,0.5,0.0,14.281213760375977
Conv1D + MultiHead,128,4,0.1,0.001,32,150,0.49765625,0.5,0.5017499999999999,0.0044791182167922,14.24187469482422
Conv1D + MultiHead,128,4,0.1,0.001,64,50,0.505078125,0.5,0.542875,0.102095313922824,11.045833587646484
Conv1D + MultiHead,128,4,0.1,0.001,64,100,0.5015625,0.5,0.527,0.0674796265549832,10.103403091430664
